date,USDCHF,GBPUSD,USDJPY,NZDUSD,EURCHF,CHFJPY,CADCHF,GBPJPY,GBPCAD,CADJPY,AUDJPY,NZDCAD,empty,sum
2018.07.25,-203.00000000000873,-306.00000000000625,-144.00000000000546,-131.99999999999878,153.9999999999875,-248.99999999999523,-161.99999999999548,100.99999999999909,683.9999999999957,-227.99999999999443,10.000000000005116,269.00000000000813,,-206.00000000000892
2018.07.25,-200.00000000000017,-316.0000000000052,-132.000000000005,-131.00000000000333,142.99999999998204,-219.99999999999886,-149.99999999999457,129.99999999999545,705.0000000000001,-208.99999999998897,19.99999999999602,256.0000000000007,,-104.00000000002171
2018.07.25,-194.0000000000053,-351.99999999999676,-218.00000000000352,-165.9999999999995,152.99999999998093,-243.99999999999977,-136.00000000000279,70.99999999999795,686.9999999999932,-256.9999999999908,3.0000000000001137,262.00000000000665,,-391.0000000000195
2018.07.25,-206.00000000000617,-333.9999999999899,-109.00000000000887,-151.00000000000114,134.99999999999625,-191.99999999999307,-159.9999999999935,145.99999999998658,644.0000000000001,-176.9999999999925,58.000000000006935,257.0000000000072,,-88.999999999988
2018.07.25,-186.00000000000838,-370.999999999988,-172.00000000001125,-198.00000000000927,123.99999999999079,-213.99999999999864,-161.99999999999548,105.99999999999454,635.9999999999922,-228.9999999999992,-152.9999999999916,229.00000000000142,,-590.000000000023
2018.07.25,-226.99999999999943,-303.9999999999932,-118.99999999999977,-84.0000000000063,163.9999999999864,-224.99999999999432,-124.99999999999733,135.99999999999568,722.0000000000005,-233.99999999999466,-176.00000000000193,202.0000000000022,,-270.00000000000216
2018.07.25,-241.00000000000233,-282.9999999999888,-100.99999999999909,-34.000000000000696,146.99999999998602,-229.99999999998977,-124.00000000000189,140.99999999999113,781.9999999999939,-228.9999999999992,-206.00000000000307,200.00000000000017,,-178.0000000000137
2018.07.25,-260.00000000000466,-275.9999999999874,-88.00000000000807,-20.0000000000089,148.99999999999915,-246.9999999999999,-117.00000000000044,79.99999999998408,757.999999999992,-247.99999999999045,-305.9999999999974,165.9999999999995,,-409.00000000002245
2018.07.25,-248.00000000000378,-236.99999999999832,-94.0000000000083,-14.000000000002899,129.00000000000134,-237.99999999999955,-117.00000000000044,92.99999999998931,760.0000000000051,-241.99999999999022,-269.999999999996,208.00000000000819,,-269.9999999999957
2018.07.25,-264.0000000000087,-234.00000000000088,-88.99999999999864,-32.0000000000098,144.99999999999514,-253.99999999999068,-119.00000000000244,88.99999999999864,757.999999999992,-242.999999999995,-301.00000000000193,213.00000000000762,,-331.00000000001455
