date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.03.25,-955.0000000000058,-1897.0000000000152,289.0000000000015,1537.999999999995,1492.9999999999998,1607.000000000003,632.0000000000103,1090.999999999994,86.0000000000083,846.0000000000023,123.00000000000644,2390.999999999991,1520.0000000000102,2295.000000000002,-870.9999999999995,1486.9999999999939,1004.0000000000049,1117.0000000000014,1312.9999999999975,289.9999999999903,,15398.999999999993
2020.03.26,-941.9999999999984,-1958.9999999999995,353.9999999999992,1446.9999999999982,1325.9999999999939,1583.0000000000011,697.9999999999986,1164.999999999992,84.0000000000063,829.9999999999974,-233.99999999998977,2201.999999999998,484.00000000001774,2376.9999999999955,-987.0000000000045,919.0000000000032,1091.0000000000082,990.9999999999974,1339.0000000000014,221.99999999998886,,12990.000000000007
2020.03.26,-785.9999999999978,-1940.0000000000084,109.00000000000887,1329.9999999999868,917.9999999999966,1168.9999999999977,876.0000000000101,944.0000000000026,177.00000000000495,420.9999999999936,-439.99999999999596,1683.9999999999975,654.0000000000213,2227.0000000000036,-1191.9999999999932,-529.0000000000017,849.0000000000038,476.9999999999941,863.9999999999981,290.9999999999968,,8103.00000000002
2020.03.26,-738.0000000000053,-1919.000000000004,40.00000000000625,1153.000000000004,912.0000000000017,1110.9999999999952,950.0000000000064,944.9999999999932,57.00000000000705,405.9999999999952,-756.9999999999966,1217.000000000013,241.99999999998667,2149.000000000001,-1410.0000000000002,-594.0000000000057,707.9999999999984,517.0000000000008,792.9999999999993,289.9999999999903,,6071.999999999986
2020.03.26,-785.9999999999978,-1953.0000000000048,52.99999999999727,1180.0000000000032,948.9999999999999,1169.9999999999932,934.0000000000126,1021.9999999999914,62.000000000006494,410.9999999999947,-521.9999999999891,1562.9999999999882,113.99999999999189,2180.9999999999973,-1366.999999999985,-462.9999999999912,746.0000000000093,537.9999999999941,905.0000000000002,336.9999999999873,,7073.999999999998
2020.03.26,-811.0000000000061,-2005.9999999999966,-6.999999999990791,1194.9999999999905,917.0000000000011,1241.9999999999986,900.9999999999962,977.0000000000039,45.000000000006146,422.00000000000017,-322.00000000000006,1825.9999999999934,-544.0000000000111,2132.000000000005,-1407.0000000000027,-493.99999999999443,700.0000000000028,495.9999999999964,980.9999999999985,503.99999999999335,,6746.9999999999845
2020.03.26,-966.9999999999957,-2398.0000000000114,-186.9999999999976,1251.9999999999864,890.9999999999974,1231.9999999999998,889.0000000000065,1000.0,-19.999999999997797,283.99999999999534,-415.99999999999415,1953.000000000003,-674.9999999999811,2203.0000000000027,-1954.9999999999957,-1356.0000000000016,609.9999999999994,454.9999999999943,963.9999999999982,512.0000000000014,,4271.000000000009
2020.03.26,-927.0,-2279.0000000000086,-325.9999999999934,1004.0000000000049,718.9999999999918,1012.0000000000018,1039.9999999999966,706.0000000000031,-114.99999999999844,136.99999999999824,-529.9999999999972,1455.9999999999889,-613.9999999999812,2036.0000000000014,-1976.0,-1595.9999999999975,367.00000000000443,346.0000000000019,724.9999999999978,430.9999999999814,,1615.9999999999961
2020.03.26,-887.9999999999999,-2159.0,-241.99999999999022,905.9999999999845,695.9999999999966,1058.9999999999989,1011.0000000000064,819.0000000000026,-147.99999999999258,153.00000000000313,-508.9999999999928,1447.0000000000027,-646.0000000000132,2040.0000000000064,-2001.9999999999927,-1591.9999999999934,393.0000000000007,351.99999999999676,887.9999999999999,532.9999999999835,,2111.000000000008
2020.03.26,-897.0000000000033,-2170.0000000000055,-236.99999999999477,821.9999999999894,681.9999999999937,1063.9999999999982,1032.0000000000107,814.9999999999977,-188.9999999999947,127.99999999999478,-578.9999999999961,1318.9999999999884,-334.00000000001205,2049.9999999999973,-2075.999999999989,-1634.000000000002,314.00000000000716,356.9999999999962,979.0000000000076,590.999999999986,,2036.9999999999695
2020.03.26,-1021.0000000000052,-2205.0000000000127,-141.9999999999959,817.9999999999854,773.0000000000015,1219.0000000000034,923.0000000000072,861.0000000000042,-224.9999999999974,224.9999999999974,-506.9999999999908,1556.0000000000116,-103.00000000000864,2097.999999999999,-1987.0000000000055,-1299.99999999999,433.9999999999975,512.9999999999968,1149.0,763.9999999999869,,3842.999999999984
2020.03.26,-1092.000000000004,-2255.000000000007,-212.0000000000033,1007.9999999999867,909.9999999999997,1425.9999999999939,895.0000000000014,1072.9999999999932,-261.0000000000001,219.00000000000253,-466.9999999999952,1670.9999999999923,290.9999999999968,2221.0000000000036,-2017.9999999999864,-998.00000000001,454.00000000000773,629.0000000000018,1409.0000000000048,802.9999999999982,,5705.999999999976
2020.03.26,-1070.0000000000043,-2259.000000000011,-207.9999999999984,993.9999999999837,1025.9999999999936,1485.000000000003,927.9999999999955,984.9999999999994,-218.99999999999142,347.9999999999928,-474.9999999999921,1663.000000000011,502.00000000000244,2222.999999999999,-2010.999999999985,-737.9999999999942,433.00000000000693,815.9999999999945,1473.9999999999975,744.9999999999957,,6641.999999999998
2020.03.26,-1048.0000000000045,-2255.000000000007,-90.00000000000341,1088.9999999999845,1129.0000000000023,1569.9999999999936,943.000000000005,1194.0000000000027,-170.99999999999892,448.9999999999994,-453.99999999999886,1832.9999999999984,885.9999999999868,2375.0,-1892.999999999989,-426.9999999999996,582.0000000000078,875.999999999999,1533.0000000000066,722.0000000000005,,8842.999999999985
2020.03.26,-995.0000000000015,-2212.000000000014,-108.99999999999466,1112.0000000000018,1176.9999999999948,1595.000000000002,939.0000000000009,1122.0,-144.99999999999514,514.9999999999987,-467.9999999999906,1764.00000000001,490.0000000000126,2290.999999999997,-1851.0000000000027,-198.00000000000927,561.000000000007,966.9999999999957,1571.0000000000002,680.9999999999983,,8807.000000000011
2020.03.26,-1061.000000000001,-2249.9999999999964,-168.99999999999693,1031.000000000004,1144.0000000000007,1510.9999999999957,934.0000000000126,1078.9999999999936,-218.99999999999142,446.9999999999974,-408.9999999999927,1768.0000000000007,383.99999999998437,2222.000000000008,-1980.9999999999884,-370.00000000000364,472.999999999999,971.9999999999951,1502.0000000000034,598.999999999994,,7607.000000000019
2020.03.26,-1070.0000000000043,-2260.0000000000177,-219.99999999999886,953.9999999999882,1039.0000000000011,1351.9999999999977,917.9999999999966,1024.9999999999914,-235.99999999999176,344.99999999999534,-465.9999999999998,1596.0000000000036,581.9999999999936,2141.999999999996,-1976.0,-601.000000000007,386.0000000000099,858.9999999999986,1310.0,515.9999999999832,,6194.999999999936
2020.03.26,-994.000000000006,-2178.9999999999977,-250.99999999999056,804.0000000000047,1088.9999999999955,1351.9999999999977,912.0000000000017,968.0000000000035,-247.99999999999267,434.9999999999965,-544.0,1504.9999999999955,844.0000000000225,2105.000000000004,-2031.9999999999893,-466.9999999999952,329.00000000000773,929.000000000002,1349.0000000000002,464.9999999999821,,6371.000000000042
2020.03.26,-1022.0000000000007,-2215.0000000000114,-259.00000000000034,757.999999999992,1090.000000000002,1312.000000000002,906.0000000000068,953.9999999999935,-320.9999999999935,456.9999999999963,-599.9999999999894,1306.0000000000116,746.0000000000023,2043.0000000000064,-2241.000000000004,-320.00000000000915,282.0000000000107,1042.9999999999939,1380.0000000000034,337.99999999999386,,5637.000000000006
2020.03.26,-1129.0000000000023,-2351.9999999999986,-415.9999999999968,743.9999999999891,1171.9999999999952,1375.9999999999995,907.9999999999977,881.9999999999908,-353.99999999999875,529.9999999999972,-591.9999999999925,1282.0000000000107,266.0000000000107,2022.9999999999961,-2329.9999999999877,-141.99999999999767,176.00000000000193,1169.9999999999932,1472.0000000000066,341.99999999999784,,5028.000000000013
2020.03.26,-1129.0000000000023,-2341.9999999999995,-376.99999999999534,739.0000000000008,1258.999999999999,1510.9999999999957,917.0000000000123,843.0000000000035,-300.99999999999574,622.0000000000003,-292.9999999999988,1754.9999999999955,131.00000000001444,2016.0000000000055,-2183.999999999986,96.00000000000719,230.00000000000398,1244.9999999999961,1580.0000000000036,383.0,,6701.000000000061
2020.03.26,-1177.000000000006,-2461.0000000000023,-492.999999999995,1156.999999999986,1402.9999999999986,1610.0000000000002,920.0000000000097,899.0000000000009,-195.00000000000074,687.9999999999998,-164.99999999999292,2044.0000000000111,512.0000000000235,2100.0000000000086,-2028.9999999999918,229.99999999999687,389.00000000001,1193.999999999995,1519.0000000000036,327.99999999999494,,8473.000000000051
2020.03.26,-1153.000000000004,-2507.999999999999,-716.9999999999987,1112.9999999999861,1395.9999999999973,1632.0000000000002,1009.9999999999998,641.9999999999959,-229.99999999999687,673.9999999999968,-229.99999999999687,1795.9999999999923,351.99999999999676,1945.0000000000073,-2227.9999999999854,42.0000000000087,273.00000000001035,1219.9999999999989,1527.0000000000007,313.99999999999204,,6870.000000000003
2020.03.26,-1180.0000000000032,-2526.000000000006,-968.9999999999941,1497.9999999999993,1505.0000000000007,1705.000000000001,1053.9999999999993,462.0000000000033,-22.999999999995246,786.9999999999933,-205.99999999999508,1582.9999999999984,977.0000000000057,1689.0000000000073,-1861.0000000000016,310.0000000000103,289.0000000000015,1146.0000000000025,1448.0000000000048,286.99999999999284,,7975.000000000024
2020.03.26,-1214.0000000000039,-2571.0000000000123,-845.9999999999894,1581.9999999999945,1512.0000000000023,1685.9999999999986,1029.9999999999975,524.0000000000009,-4.999999999999449,766.0,-537.9999999999941,1260.9999999999957,1249.0000000000111,1826.0000000000077,-1753.0000000000045,256.99999999999613,359.00000000000887,1110.9999999999952,1385.000000000003,287.9999999999994,,7909.000000000007
2020.03.26,-1302.9999999999986,-2558.000000000016,-888.9999999999958,1783.0000000000014,1613.9999999999932,1757.999999999993,940.0000000000075,691.0000000000025,-5.999999999994898,819.0000000000031,-474.9999999999921,1280.0000000000011,925.9999999999824,1798.0000000000018,-1580.999999999988,571.0000000000103,433.00000000000693,1161.000000000001,1379.000000000008,241.99999999998667,,8583.000000000015
2020.03.26,-1353.000000000004,-2632.9999999999964,-967.9999999999893,1923.9999999999923,1673.0000000000023,1835.9999999999932,947.9999999999933,606.9999999999993,54.00000000000959,849.9999999999952,-369.99999999999255,1299.0000000000066,862.0000000000072,1739.0000000000043,-1424.000000000003,679.0000000000074,448.99999999999807,1081.999999999994,1295.999999999997,195.9999999999962,,8746.000000000011
2020.03.26,-1482.0000000000055,-2846.000000000015,-1185.9999999999927,2001.9999999999927,1702.9999999999989,1846.0000000000032,995.0000000000125,537.9999999999967,52.000000000007596,853.9999999999992,-157.99999999999147,1877.0000000000095,1316.0000000000061,1760.000000000005,-1628.9999999999916,624.0000000000023,411.00000000000136,1166.0000000000005,1392.0000000000043,-33.00000000001635,,9202.000000000027
2020.03.26,-1461.0000000000011,-2788.999999999997,-1201.9999999999982,2031.9999999999893,1932.0000000000005,1995.9999999999977,968.0000000000133,500.0,33.000000000005244,1049.0,-49.99999999999449,1844.9999999999989,814.0000000000036,1644.0000000000055,-1530.9999999999934,1316.9999999999905,311.00000000000705,1495.0000000000018,1623.0000000000077,-26.999999999999247,,10499.000000000036
2020.03.26,-1382.0000000000055,-2660.0000000000177,-1109.9999999999995,1715.9999999999843,1780.9999999999993,1880.9999999999993,900.0000000000119,527.9999999999916,-139.99999999999568,953.9999999999993,-63.99999999999739,1754.9999999999955,1442.9999999999943,1618.9999999999998,-1641.0000000000036,1021.0000000000052,198.99999999999807,1390.9999999999977,1539.0000000000014,93.99999999999409,,9823.999999999955
2020.03.26,-1544.000000000001,-2829.999999999999,-1227.9999999999945,1662.9999999999923,1839.0000000000018,1941.9999999999993,846.9999999999977,465.999999999994,-230.99999999999233,1005.9999999999958,-40.99999999999105,1562.0000000000118,1791.9999999999936,1492.999999999995,-1699.0000000000061,1496.0000000000084,130.00000000000966,1540.9999999999923,1749.0000000000005,107.99999999999699,,10061.000000000004
2020.03.26,-1634.000000000002,-2959.0000000000005,-1405.9999999999918,2217.0000000000023,2180.9999999999995,2218.999999999993,954.0000000000103,503.0000000000001,35.00000000000725,1208.9999999999934,74.00000000000739,1911.0000000000014,1678.0000000000018,1652.000000000001,-1527.9999999999961,1819.9999999999993,418.99999999999693,1600.9999999999968,1624.9999999999986,61.99999999998429,,12633.0
2020.03.26,-1505.0000000000007,-2853.000000000017,-1161.9999999999918,2014.999999999989,2144.999999999997,2193.0000000000005,930.0000000000086,560.0000000000023,32.0000000000098,1224.000000000003,41.000000000002146,1919.9999999999875,1852.9999999999936,1692.0000000000073,-1482.0000000000055,1950.0000000000073,410.0000000000108,1462.999999999992,1588.0000000000005,10.999999999983245,,13024.999999999982
2020.03.26,-1539.9999999999968,-2862.000000000009,-1167.9999999999923,2217.0000000000023,2263.9999999999995,2318.999999999993,883.9999999999959,634.9999999999909,56.0000000000005,1246.9999999999982,89.00000000000574,2201.999999999998,863.0000000000138,1781.000000000006,-1497.9999999999993,2200.000000000002,457.00000000000784,1778.9999999999973,1846.9999999999986,-12.000000000012001,,13759.999999999996
2020.03.26,-1666.000000000001,-2985.9999999999995,-1012.999999999991,2486.9999999999945,2076.9999999999955,2242.999999999995,887.9999999999999,823.9999999999981,172.00000000000549,1166.0000000000005,226.00000000000398,2358.000000000004,1044.0000000000005,1936.9999999999977,-1149.0,1770.9999999999893,750.0,1419.999999999999,1601.000000000008,17.999999999984695,,14167.999999999985
2020.03.26,-1802.999999999999,-3252.0000000000105,-1271.000000000001,2773.9999999999877,2222.9999999999973,2335.9999999999936,951.9999999999973,861.0000000000042,172.00000000000549,1144.0000000000007,240.00000000000688,2657.000000000011,-96.00000000000719,2028.000000000006,-1188.9999999999957,1614.0000000000043,773.0000000000103,1390.9999999999977,1624.0000000000032,196.99999999998053,,13374.999999999995
2020.03.26,-1983.0000000000014,-3346.0000000000045,-1435.0000000000023,2966.9999999999864,2354.0000000000005,2623.999999999993,876.0000000000101,742.999999999995,68.00000000000139,1090.9999999999975,378.00000000000057,2789.999999999992,23.00000000001745,1878.0,-1417.999999999986,1462.999999999992,731.0000000000088,1393.9999999999952,1731.0000000000048,387.99999999998835,,13316.99999999999
2020.03.26,-1975.0000000000045,-3330.000000000011,-1331.0000000000032,2627.0000000000014,2396.9999999999936,2732.000000000001,910.0000000000108,1000.0,-60.99999999999994,1147.9999999999934,694.0000000000057,3337.9999999999936,-2.0000000000131024,2103.0000000000086,-1648.000000000005,1672.0000000000068,614.0000000000043,1613.9999999999932,2134.999999999998,573.0000000000013,,15209.999999999975
2020.03.26,-2168.9999999999986,-3508.0,-1328.9999999999936,2746.999999999988,2500.9999999999977,2795.9999999999986,927.0000000000111,1183.9999999999975,-49.99999999999449,1198.9999999999945,771.0000000000106,3608.000000000004,-107.99999999999699,2313.0000000000023,-1682.99999999999,1886.00000000001,762.0000000000005,1784.999999999992,2227.0000000000014,529.0000000000017,,16388.00000000004
2020.03.26,-2173.999999999998,-3505.0000000000027,-1343.999999999994,2666.9999999999973,2400.9999999999977,2706.9999999999927,856.0000000000123,1114.999999999995,-131.99999999999878,1073.9999999999973,787.0000000000043,3485.0000000000136,-524.9999999999754,2209.000000000003,-1692.0000000000045,1649.999999999996,630.0000000000097,1661.9999999999968,2200.000000000002,540.9999999999915,,14612.000000000035
2020.03.26,-2188.9999999999964,-3472.000000000008,-1373.9999999999952,2515.999999999985,2381.0,2723.999999999993,853.9999999999992,1191.0000000000025,-266.999999999995,1009.9999999999998,841.0000000000028,3579.0000000000077,98.99999999998244,2233.000000000004,-2051.9999999999873,1439.9999999999968,484.00000000000887,1754.9999999999955,2229.000000000003,575.9999999999987,,14557.999999999998
2020.03.26,-2110.9999999999964,-3426.0000000000177,-1402.000000000001,2639.9999999999977,2408.9999999999945,2723.999999999993,852.9999999999926,1076.9999999999982,-158.99999999999804,1095.999999999997,670.000000000004,3338.9999999999986,608.9999999999928,2213.9999999999986,-1794.0000000000066,1753.0000000000045,558.9999999999975,1763.9999999999989,2214.000000000005,560.9999999999893,,15589.99999999994
2020.03.26,-2176.0,-3492.0000000000064,-1575.0000000000027,2858.9999999999895,2527.999999999997,2869.999999999995,880.9999999999984,965.999999999994,-63.99999999999739,1178.9999999999968,623.0000000000069,3114.0000000000045,714.0000000000147,2055.000000000007,-1645.9999999999918,1859.999999999995,561.9999999999976,1800.999999999997,2331.0000000000055,551.9999999999969,,15941.999999999998
2020.03.26,-2198.0,-3523.0000000000095,-1554.9999999999927,3001.9999999999936,2698.0000000000005,3000.999999999998,883.0000000000116,1046.999999999997,-2.999999999997449,1307.999999999998,753.0000000000036,3360.99999999999,-701.0000000000183,2120.0000000000045,-1482.0000000000055,2296.000000000009,661.0000000000014,1905.9999999999966,2380.0000000000045,409.99999999999926,,16363.999999999985
2020.03.26,-2317.0000000000023,-3602.0000000000164,-1415.9999999999968,2946.9999999999886,2539.0000000000023,2861.0000000000023,865.0000000000047,1164.999999999992,-146.99999999999713,1153.9999999999995,972.0000000000061,3867.999999999995,-647.9999999999819,2266.999999999996,-1757.999999999993,1828.9999999999918,685.0000000000023,1745.999999999992,2233.0000000000073,411.99999999999017,,15654.999999999985
2020.03.26,-2368.0000000000036,-3649.000000000013,-1399.000000000001,2883.9999999999977,2596.9999999999936,2878.0000000000027,828.0000000000065,1198.9999999999982,-184.99999999999073,1097.999999999999,1056.0000000000014,4022.9999999999964,-523.0000000000068,2344.000000000008,-1827.000000000001,1712.0000000000025,635.0000000000051,1756.9999999999975,2180.000000000004,468.00000000000176,,15708.0
2020.03.26,-2188.000000000001,-3514.0000000000173,-1349.9999999999943,3054.0000000000014,2498.0,2761.9999999999977,866.9999999999956,1179.000000000002,-13.999999999991797,1112.0000000000018,981.0000000000097,3911.0000000000014,-658.0000000000031,2346.0000000000036,-1503.9999999999943,1791.0000000000093,773.0000000000103,1561.0000000000014,1960.0000000000061,470.9999999999992,,16038.000000000038
2020.03.26,-2195.999999999998,-3383.0000000000027,-1329.9999999999982,3245.999999999993,2427.999999999997,2681.0,737.0000000000099,1007.9999999999956,-76.99999999999375,954.9999999999948,1001.0000000000074,3866.0000000000136,-320.00000000000915,2198.999999999998,-1204.000000000005,1886.9999999999943,781.0000000000059,1327.0000000000005,1819.9999999999993,461.99999999998465,,15887.999999999987
2020.03.26,-2192.000000000005,-3367.000000000009,-1379.9999999999955,3042.999999999996,2333.999999999992,2500.0000000000023,771.0000000000106,768.9999999999912,-156.00000000000057,885.999999999998,880.000000000003,3461.0000000000127,-381.0000000000091,2131.0,-1351.9999999999977,1513.0000000000089,637.0000000000005,1356.999999999997,1951.0000000000027,540.9999999999915,,13945.999999999987
2020.03.27,-2182.0000000000064,-3428.0000000000086,-1390.0000000000005,2892.99999999999,2328.9999999999923,2569.9999999999945,763.0000000000026,840.999999999994,-117.00000000000044,908.9999999999932,782.0000000000049,3289.999999999992,-443.0000000000156,2084.000000000003,-1533.0000000000066,1425.9999999999939,597.0000000000084,1385.9999999999984,1951.0000000000027,481.99999999998244,,13209.999999999916
2020.03.27,-2251.000000000003,-3468.0000000000045,-1537.9999999999968,2783.9999999999864,2329.9999999999986,2639.9999999999977,775.9999999999989,1045.9999999999923,-239.99999999999577,864.9999999999935,719.000000000003,3290.999999999997,-400.00000000000034,2135.9999999999955,-1824.0000000000034,1222.9999999999964,481.00000000000875,1534.9999999999975,1997.9999999999998,451.99999999998573,,12554.999999999949
2020.03.27,-2238.000000000007,-3509.0000000000064,-1551.9999999999925,2859.999999999996,2342.999999999995,2639.9999999999977,795.0000000000124,1081.0000000000032,-188.9999999999947,892.9999999999993,849.0000000000109,3445.999999999998,-279.00000000000705,2115.9999999999995,-1727.9999999999961,1317.999999999997,493.9999999999998,1593.0,2012.9999999999982,478.0000000000006,,13424.000000000004
2020.03.27,-2307.0000000000036,-3649.000000000013,-1692.9999999999977,2964.9999999999955,2501.999999999993,2761.9999999999977,886.000000000009,944.9999999999932,-145.9999999999906,1027.0000000000002,945.0000000000069,3655.000000000001,127.99999999999478,2051.000000000002,-1787.0000000000052,1571.0000000000114,518.0000000000007,1724.9999999999989,2121.0000000000064,414.9999999999876,,14633.999999999987
2020.03.27,-2239.9999999999977,-3546.0000000000045,-1706.0000000000032,2970.9999999999905,2596.9999999999936,2829.999999999999,846.9999999999977,911.0000000000014,-114.99999999999844,1095.999999999997,936.0000000000035,3562.999999999988,-173.99999999998528,1992.999999999995,-1697.9999999999995,1961.999999999997,481.00000000000875,1836.9999999999998,2202.9999999999995,400.9999999999847,,15148.999999999967
2020.03.27,-2229.000000000003,-3497.000000000017,-1890.9999999999911,2898.999999999985,2500.9999999999977,2764.9999999999955,831.000000000004,554.9999999999926,-159.9999999999935,1014.9999999999992,912.0000000000017,3228.0000000000086,-416.9999999999785,1674.0000000000066,-1663.9999999999989,1751.999999999998,332.00000000000784,1776.9999999999952,2124.999999999999,345.99999999997965,,12853.999999999987
2020.03.27,-2327.999999999997,-3546.0000000000045,-2222.999999999999,2800.0000000000023,2415.0000000000005,2673.000000000003,804.0000000000047,457.9999999999984,-230.99999999999233,975.9999999999991,923.0000000000072,3003.999999999991,221.99999999998886,1459.0000000000032,-1838.9999999999907,1529.0000000000025,32.00000000001069,1673.9999999999977,2073.0000000000027,417.0000000000007,,11292.00000000003
2020.03.27,-2302.9999999999995,-3522.0000000000027,-2289.0000000000014,2903.9999999999955,2659.999999999996,2886.999999999995,795.9999999999967,417.0000000000016,-173.00000000000094,1192.9999999999995,1032.0000000000107,2920.9999999999923,491.0000000000192,1349.0000000000036,-1686.999999999994,2256.9999999999977,114.00000000000432,1940.9999999999927,2293.0000000000005,234.99999999998522,,13515.999999999993
2020.03.27,-2309.0000000000055,-3496.00000000001,-2447.0000000000027,2985.9999999999995,2771.0000000000014,2967.9999999999927,783.0000000000003,161.99999999999193,-128.99999999999022,1252.999999999993,1067.0000000000068,2753.999999999991,-68.00000000000139,1171.0000000000064,-1549.0000000000005,2564.999999999995,-28.999999999996362,2020.999999999995,2409.0000000000055,319.999999999987,,13202.999999999958
2020.03.27,-2488.999999999997,-3707.000000000016,-2495.999999999995,3039.999999999998,2881.0,3056.000000000003,764.0000000000091,262.00000000000045,-191.99999999999218,1224.000000000003,1150.0000000000066,2875.0,170.00000000000347,1161.0000000000014,-1710.999999999996,2659.999999999996,-72.99999999999329,2176.0,2463.000000000004,300.99999999999574,,13515.000000000033
2020.03.27,-2542.0,-3846.000000000016,-2521.000000000001,3281.0000000000005,3032.999999999997,3212.999999999999,781.0000000000094,292.0000000000016,-200.00000000000017,1291.9999999999932,1291.0000000000089,3239.0000000000045,-116.00000000000499,1314.0000000000073,-1783.9999999999857,2872.9999999999923,70.99999999999795,2261.9999999999973,2510.000000000001,197.99999999998707,,14640.999999999987
2020.03.27,-2539.9999999999977,-3929.0000000000045,-2519.999999999996,3428.999999999993,3062.9999999999936,3181.999999999996,846.0000000000134,403.99999999999636,-97.9999999999981,1319.9999999999989,1302.0000000000032,3352.0000000000036,-283.99999999999534,1406.000000000006,-1693.9999999999955,2851.0000000000036,155.00000000000114,2235.9999999999936,2419.0000000000045,171.99999999999437,,15072.000000000016
2020.03.27,-2485.9999999999995,-3851.0000000000045,-2379.9999999999955,3327.9999999999977,2891.9999999999945,2915.9999999999964,869.0000000000086,454.9999999999983,-78.00000000000028,1331.9999999999998,1352.0000000000086,3612.9999999999995,-198.00000000000927,1498.0000000000045,-1605.9999999999964,2473.9999999999986,221.00000000000364,2059.999999999995,2122.000000000002,54.99999999998284,,14587.999999999985
2020.03.27,-2446.0000000000036,-3802.0000000000164,-2490.9999999999995,3278.9999999999873,2900.999999999998,2886.999999999995,866.0000000000113,311.9999999999976,-114.99999999999844,1298.9999999999945,1299.0000000000057,3254.9999999999955,-87.99999999999919,1319.0000000000027,-1655.0000000000064,2448.000000000006,75.00000000000284,2066.999999999997,2105.0000000000014,-40.0000000000178,,13474.999999999955
2020.03.27,-2456.0000000000027,-3757.0000000000105,-2545.000000000002,3251.999999999988,2928.9999999999927,2846.9999999999995,841.0000000000028,308.9999999999975,-112.000000000001,1352.9999999999932,1333.0000000000064,3325.9999999999936,322.9999999999844,1302.9999999999973,-1618.9999999999927,2651.000000000003,43.00000000000637,2151.999999999998,2090.000000000003,-167.00000000000603,,14095.999999999953
2020.03.27,-2405.999999999997,-3798.0000000000123,-2414.999999999992,3305.0000000000023,2985.9999999999995,2827.000000000002,822.9999999999959,376.99999999999534,-53.999999999998494,1396.9999999999927,1255.0000000000061,3259.999999999991,-260.0000000000158,1367.0000000000045,-1499.000000000006,2839.999999999998,161.00000000000136,2166.999999999997,1995.9999999999977,-319.0000000000026,,14009.999999999962
2020.03.27,-2432.9999999999964,-3800.000000000003,-2460.9999999999986,3354.999999999997,2929.999999999999,2854.9999999999964,859.9999999999941,307.00000000000216,-39.00000000000014,1335.9999999999927,1389.0000000000068,3444.999999999993,-314.00000000001427,1370.0000000000045,-1516.0000000000061,2665.9999999999905,183.00000000000693,2083.999999999997,2022.0000000000016,-156.00000000000057,,14082.99999999996
2020.03.27,-2360.0000000000064,-3676.0000000000127,-2295.9999999999923,3093.999999999997,2693.000000000001,2646.9999999999995,865.0000000000047,319.0000000000026,-35.999999999991594,1242.999999999994,1232.000000000011,3300.0000000000114,-484.9999999999799,1432.0000000000023,-1519.999999999988,2217.0000000000023,183.00000000000693,1861.0000000000016,1863.999999999999,-142.0000000000199,,12435.000000000042
2020.03.27,-2351.000000000003,-3605.0000000000136,-2248.9999999999955,2832.999999999997,2571.000000000001,2562.999999999993,788.9999999999952,424.99999999999716,-95.00000000000064,1146.999999999998,1238.0000000000057,3401.0000000000105,-519.9999999999872,1429.000000000002,-1585.9999999999986,2143.000000000006,171.00000000000648,1919.9999999999995,1941.0000000000039,-102.00000000000209,,12063.000000000016
2020.03.27,-2132.0000000000005,-3330.000000000011,-1948.9999999999982,2681.0,2456.0000000000027,2427.0000000000014,764.0000000000091,498.9999999999952,-118.99999999999133,1113.9999999999927,1194.0000000000061,3324.0000000000123,-233.99999999997868,1472.999999999999,-1549.0000000000005,2004.9999999999902,204.9999999999983,1812.0000000000025,1763.0000000000034,-53.00000000001415,,12351.00000000002
2020.03.27,-2182.0000000000064,-3465.000000000007,-2110.99999999999,2908.9999999999836,2561.0000000000023,2629.0000000000036,781.0000000000094,347.999999999999,-61.999999999995396,1207.999999999998,1019.0000000000032,3032.000000000011,11.999999999989797,1435.0000000000023,-1520.9999999999945,2195.999999999998,203.00000000000296,1836.9999999999998,1963.0000000000036,81.9999999999821,,12873.999999999998
2020.03.27,-2154.999999999996,-3348.0000000000177,-2075.9999999999936,2702.0000000000045,2569.9999999999945,2573.9999999999986,730.0000000000084,420.0000000000017,-104.99999999999955,1198.9999999999945,914.0000000000038,2786.0000000000014,-660.0000000000161,1329.9999999999982,-1507.9999999999982,2151.999999999998,138.00000000000523,1883.0000000000014,1972.000000000007,-18.0000000000069,,11499.999999999989
2020.03.27,-2112.0000000000027,-3248.0000000000064,-1923.0000000000018,2668.0000000000036,2494.999999999992,2522.000000000002,676.9999999999943,527.9999999999916,-134.0000000000008,1161.9999999999964,1083.0000000000007,3048.000000000002,-438.9999999999894,1382.000000000005,-1537.999999999995,2219.9999999999995,209.00000000000318,1900.999999999997,1980.000000000004,74.99999999998064,,12555.999999999975
2020.03.27,-2154.0000000000005,-3249.9999999999973,-2055.9999999999973,2524.9999999999995,2549.999999999997,2620.9999999999955,685.0000000000023,432.00000000000216,-213.99999999999199,1278.9999999999968,1340.000000000008,3305.000000000007,-720.0000000000095,1253.0,-1638.9999999999905,2533.0000000000073,21.000000000000796,1969.999999999994,2133.0000000000073,152.99999999998093,,12767.000000000011
