date,GBPUSD,EURUSD,USDJPY,GBPCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,CADJPY,AUDNZD,empty,sum
2019.08.09,368.9999999999971,-1004.0000000000049,796.0000000000065,-1877.0000000000175,-587.0000000000042,-1058.9999999999989,-1597.9999999999993,-1604.9999999999898,-381.99999999999346,-1832.0000000000114,632.9999999999956,920.0000000000097,,-7226.000000000011
2019.08.09,320.9999999999935,-978.0000000000122,746.0000000000093,-1785.0000000000143,-561.0000000000003,-1059.9999999999943,-1554.9999999999952,-1576.999999999984,-611.000000000006,-1496.9999999999927,506.0000000000002,909.9999999999886,,-7141.000000000007
2019.08.09,361.9999999999957,-961.0000000000118,734.0000000000089,-1741.0000000000148,-626.0000000000043,-1098.9999999999943,-1537.999999999995,-1670.9999999999923,-601.000000000007,-1482.0000000000055,525.9999999999962,922.0000000000006,,-7175.000000000025
2019.08.09,336.00000000000296,-1005.9999999999958,841.0000000000082,-1768.000000000014,-626.9999999999998,-1064.9999999999936,-1556.0000000000018,-1713.9999999999845,-313.00000000000773,-1679.9999999999927,744.9999999999903,873.999999999997,,-6932.999999999991
2019.08.09,289.9999999999903,-1140.999999999992,896.0000000000008,-1734.9999999999977,-709.0000000000041,-1130.9999999999932,-1581.9999999999945,-1783.9999999999918,-235.99999999999176,-1766.000000000001,771.9999999999914,870.9999999999995,,-7254.999999999984
2019.08.09,303.9999999999932,-1184.0000000000073,1004.0000000000049,-1890.9999999999982,-807.9999999999976,-1235.9999999999927,-1681.9999999999945,-1946.9999999999886,-368.9999999999971,-1783.0000000000014,787.9999999999967,872.0000000000061,,-7931.999999999977
2019.08.09,310.9999999999946,-1197.0000000000036,1173.0000000000018,-1937.000000000011,-854.9999999999947,-1344.0000000000007,-1707.000000000003,-2059.999999999988,-333.0000000000055,-1807.000000000003,914.999999999992,909.9999999999886,,-7931.000000000031
2019.08.09,414.9999999999876,-1158.9999999999989,942.9999999999978,-2028.0000000000075,-836.9999999999989,-1346.9999999999982,-1785.9999999999986,-2208.999999999989,-550.000000000006,-1788.9999999999961,723.9999999999895,994.9999999999903,,-8628.000000000027
2019.08.09,424.99999999998647,-1092.000000000004,912.9999999999967,-1842.0000000000102,-736.0000000000033,-1249.0,-1678.9999999999973,-1882.9999999999814,-567.0000000000064,-1619.9999999999993,705.9999999999889,1014.0000000000038,,-7610.0000000000255
2019.08.09,441.0000000000025,-1059.9999999999943,911.0000000000014,-1812.0000000000136,-661.9999999999959,-1220.9999999999943,-1654.9999999999955,-1822.9999999999932,-641.0000000000027,-1516.0000000000061,652.9999999999916,1086.000000000009,,-7298.999999999993
2019.08.09,519.0000000000028,-1044.0000000000005,990.0000000000091,-1976.0,-729.0000000000018,-1268.999999999998,-1727.0000000000007,-1945.9999999999836,-866.9999999999956,-1398.9999999999948,673.9999999999924,1063.9999999999982,,-7709.999999999973
2019.08.09,587.9999999999885,-1038.0000000000057,969.0000000000083,-2056.9999999999977,-776.9999999999943,-1319.0000000000034,-1768.000000000003,-1967.9999999999893,-906.0000000000068,-1374.0000000000086,655.9999999999917,1048.9999999999889,,-7945.000000000033
2019.08.09,578.9999999999961,-1039.9999999999966,945.999999999998,-2062.000000000008,-783.9999999999958,-1298.9999999999945,-1803.9999999999945,-1970.9999999999895,-1072.0000000000064,-1361.0000000000123,597.999999999999,1008.9999999999932,,-8261.000000000015
2019.08.09,658.0000000000031,-1041.000000000003,926.0000000000019,-2238.000000000007,-809.9999999999997,-1312.9999999999975,-1947.999999999994,-2181.999999999988,-1268.0000000000025,-1340.000000000008,580.9999999999889,978.9999999999966,,-8996.00000000001
2019.08.09,803.9999999999825,-998.9999999999943,948.9999999999981,-2205.999999999997,-841.9999999999983,-1300.0000000000011,-1907.0000000000032,-2186.9999999999836,-1174.9999999999927,-1381.9999999999943,664.0000000000015,939.0000000000009,,-8641.999999999982
2019.08.09,817.9999999999854,-997.0000000000034,881.0000000000002,-2261.000000000002,-836.0000000000034,-1300.0000000000011,-1922.999999999997,-2195.9999999999836,-1200.0000000000011,-1392.9999999999998,658.9999999999918,927.9999999999955,,-8820.000000000018
