date,USDCHF,EURUSD,USDJPY,USDCAD,EURJPY,empty,sum
2015.06.19,-812.999999999997,-1358.0000000000148,-582.9999999999984,-364.9999999999931,-1044.9999999999875,,-4163.999999999991
2015.06.19,-834.0000000000014,-1202.9999999999984,-438.99999999999295,-361.9999999999957,-985.99999999999,,-3823.999999999978
2015.06.19,-910.9999999999951,-1256.0000000000127,-483.99999999999466,-357.00000000000733,-980.9999999999945,,-3989.000000000004
2015.06.19,-1053.9999999999993,-1305.0000000000007,-519.999999999996,-370.00000000000364,-993.9999999999998,,-4242.999999999999
2015.06.19,-980.9999999999985,-1307.999999999998,-551.9999999999925,-401.99999999999125,-977.9999999999802,,-4220.999999999961
2015.06.19,-1093.999999999995,-1499.000000000006,-572.0000000000027,-442.00000000000904,-1207.9999999999984,,-4815.000000000011
2015.06.19,-1173.0000000000018,-1466.9999999999961,-572.9999999999933,-520.0000000000093,-1167.0000000000016,,-4900.000000000003
2015.06.19,-1336.9999999999993,-1522.0000000000011,-597.999999999999,-622.9999999999958,-1171.999999999997,,-5251.999999999993
2015.06.19,-1302.9999999999986,-1512.0000000000023,-575.9999999999934,-607.0000000000019,-1176.9999999999925,,-5174.999999999989
2015.06.19,-1329.0000000000025,-1439.0000000000125,-558.9999999999975,-537.9999999999941,-1140.9999999999911,,-5005.999999999998
2015.06.19,-1293.9999999999952,-1405.9999999999961,-500.99999999999056,-475.0000000000032,-1117.999999999995,,-4793.99999999998
2015.06.19,-1283.9999999999964,-1371.9999999999955,-489.9999999999949,-483.99999999999557,-1095.9999999999752,,-4725.999999999957
2015.06.19,-1292.0000000000043,-1398.0000000000105,-515.9999999999911,-493.0000000000101,-1133.9999999999861,,-4833.000000000002
