date,USDCHF,GBPUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2019.09.13,-295.0000000000008,780.9999999999873,-1169.00000000002,-716.9999999999899,1115.9999999999995,-522.9999999999957,2420.000000000016,-1807.9999999999875,354.0000000000099,1100.9999999999964,-1271.000000000001,-778.9999999999964,-814.0000000000036,,-1603.999999999986
2019.09.13,-175.99999999999838,912.999999999986,-1379.000000000019,-741.9999999999982,1215.0000000000034,-452.99999999999227,2518.000000000001,-2396.9999999999823,517.9999999999962,1279.000000000008,-1242.999999999995,-739.9999999999949,-846.9999999999977,,-1533.9999999999832
2019.09.13,-139.00000000000023,1273.9999999999973,-1471.0,-774.9999999999924,1192.9999999999977,-410.9999999999947,2798.000000000002,-2512.9999999999873,1017.0000000000013,1479.0000000000082,-1257.9999999999955,-716.9999999999987,-851.0000000000017,,-373.9999999999641
2019.09.13,-153.99999999999858,1288.9999999999845,-1489.000000000007,-777.9999999999898,1218.0000000000036,-398.9999999999938,2891.0000000000196,-2495.9999999999873,1126.0000000000048,1418.9999999999925,-1260.9999999999957,-712.0000000000033,-812.0000000000016,,-157.99999999997192
2019.09.13,-221.99999999999997,1210.0,-1537.0000000000107,-745.99999999998,1128.0,-476.9999999999941,2792.000000000002,-2441.9999999999886,971.0000000000107,1244.0000000000007,-1200.9999999999934,-617.999999999995,-829.0000000000019,,-726.9999999999503
2019.09.13,-237.99999999999378,1210.9999999999843,-1901.0000000000193,-824.9999999999868,1123.0000000000045,-501.99999999999136,2801.0000000000164,-3064.9999999999845,957.0000000000078,1251.000000000002,-1247.0,-656.9999999999965,-885.999999999998,,-1977.999999999955
2019.09.13,-134.0000000000008,1698.9999999999839,-1876.000000000011,-751.9999999999972,1210.9999999999986,-440.9999999999914,3315.0000000000264,-3052.9999999999945,1615.9999999999952,1435.0000000000084,-1269.999999999996,-677.0000000000067,-889.0000000000065,,184.00000000000853
2019.09.13,-86.99999999999264,1770.9999999999893,-2042.0000000000105,-759.999999999983,1242.999999999995,-402.9999999999978,3386.000000000024,-3304.99999999998,1724.0000000000143,1451.0000000000023,-1240.9999999999995,-602.0000000000039,-851.9999999999972,,283.00000000006037
2019.09.13,-37.99999999999359,1786.999999999983,-1871.0000000000005,-709.9999999999884,1316.0000000000025,-373.99999999999653,3403.00000000002,-3166.9999999999864,1771.0000000000114,1469.000000000009,-1224.0000000000036,-561.9999999999976,-838.0000000000055,,962.0000000000537
2019.09.13,1.0000000000065512,1750.9999999999914,-1847.000000000021,-607.9999999999864,1384.0000000000005,-335.99999999999187,3389.00000000001,-3226.99999999998,1751.999999999998,1425.0000000000095,-1222.999999999999,-522.0000000000056,-858.0000000000032,,1081.000000000029
2019.09.13,9.00000000000345,1759.9999999999839,-1758.000000000015,-608.9999999999928,1387.0000000000005,-334.9999999999964,3366.0000000000136,-3136.99999999999,1764.00000000001,1432.0000000000111,-1221.0000000000036,-519.0000000000055,-863.0000000000026,,1276.0000000000164
2019.09.13,41.9999999999976,1749.0000000000005,-1688.0000000000007,-597.9999999999874,1409.000000000006,-303.9999999999932,3356.999999999999,-3133.9999999999923,1716.0000000000064,1540.000000000008,-1221.0000000000036,-519.999999999996,-880.000000000003,,1468.0000000000412
2019.09.13,41.9999999999976,1688.999999999985,-1670.000000000016,-574.9999999999922,1379.000000000005,-368.00000000000165,3285.000000000025,-3033.9999999999814,1476.0000000000107,1305.0000000000007,-1283.0000000000014,-549.9999999999972,-905.0000000000002,,791.0000000000339
2019.09.13,-132.99999999999423,1688.999999999985,-1954.0000000000114,-633.9999999999791,1344.0000000000082,-392.9999999999989,3286.0000000000014,-3287.99999999998,1502.0000000000034,1295.0000000000018,-1292.9999999999923,-573.9999999999981,-883.0000000000005,,-35.99999999995441
2019.09.13,-124.99999999999733,1739.0000000000016,-1935.00000000002,-630.9999999999816,1353.0000000000086,-424.9999999999976,3498.000000000019,-3221.9999999999914,1717.000000000013,1320.9999999999943,-1304.9999999999927,-546.999999999997,-995.0000000000015,,443.0000000000574
2019.09.13,-141.99999999999767,1712.9999999999868,-1832.0000000000114,-568.9999999999973,1259.0000000000005,-470.9999999999992,3335.000000000008,-3218.999999999994,1547.9999999999939,1276.9999999999948,-1301.0000000000018,-483.99999999999466,-1063.9999999999982,,49.999999999989996
2019.09.13,-163.00000000000205,1549.0000000000005,-1815.0000000000111,-500.9999999999959,1260.000000000005,-485.99999999999756,3234.000000000009,-3172.9999999999814,1336.0000000000039,1225.9999999999939,-1361.9999999999948,-478.9999999999992,-1094.0000000000061,,-467.999999999976
2019.09.13,-168.00000000000148,1558.9999999999993,-1964.0000000000102,-600.9999999999849,1296.0000000000064,-541.9999999999981,3329.0000000000077,-3467.9999999999823,1249.0000000000111,1378.0000000000125,-1385.000000000005,-528.9999999999964,-1170.0000000000043,,-1015.9999999999457
2019.09.13,-246.99999999999721,1790.0000000000027,-2068.000000000003,-661.9999999999848,1183.9999999999975,-656.000000000001,3501.0000000000045,-3519.99999999999,1405.9999999999961,1485.000000000003,-1445.999999999998,-588.9999999999986,-1311.0000000000066,,-1132.9999999999754
2019.09.13,-366.9999999999951,1756.000000000002,-2278.0000000000023,-779.9999999999807,1109.0000000000089,-715.9999999999944,3497.000000000014,-3704.9999999999804,1358.999999999999,1567.0000000000073,-1459.9999999999936,-566.0000000000025,-1344.0000000000007,,-1927.9999999999186
2019.09.13,-407.0000000000018,1839.9999999999973,-2492.0000000000055,-834.9999999999858,1073.0000000000075,-722.9999999999959,3643.000000000001,-3952.999999999984,1611.0000000000068,1591.9999999999934,-1442.9999999999977,-549.0000000000066,-1302.0000000000032,,-1944.999999999975
2019.09.13,-398.9999999999938,1930.9999999999939,-2463.9999999999995,-824.9999999999868,1066.0000000000025,-698.9999999999941,3728.0000000000086,-3974.999999999995,1774.0000000000089,1635.999999999993,-1423.0000000000018,-518.0000000000007,-1285.0000000000027,,-1452.9999999999675
2019.09.13,-385.99999999999744,1936.9999999999886,-2420.0,-827.9999999999843,1058.0000000000068,-703.9999999999935,3725.999999999999,-3853.9999999999795,1724.9999999999989,1635.999999999993,-1411.9999999999918,-515.0000000000006,-1287.0000000000048,,-1323.999999999966
2019.09.13,-412.00000000000125,1993.0000000000002,-2455.0000000000073,-840.9999999999807,1003.0000000000001,-727.9999999999953,3747.000000000014,-3908.0000000000005,1795.0000000000132,1632.9999999999955,-1417.0000000000016,-512.0000000000005,-1312.000000000002,,-1413.999999999966
2019.09.13,-414.9999999999987,1966.9999999999854,-2480.0000000000155,-866.9999999999956,998.0000000000047,-739.0000000000008,3736.000000000018,-3940.9999999999945,1751.999999999998,1693.9999999999955,-1414.0000000000014,-481.9999999999993,-1350.0000000000068,,-1541.0000000000105
2019.09.13,-437.999999999994,2000.0000000000018,-2558.000000000016,-845.9999999999912,1027.000000000001,-720.9999999999939,3797.0000000000255,-4094.999999999982,1801.0000000000082,1703.9999999999943,-1415.9999999999968,-492.999999999995,-1371.0,,-1608.9999999999384
2019.09.13,-425.99999999999307,2072.9999999999914,-2589.000000000019,-808.9999999999931,1030.0000000000011,-695.9999999999966,3862.000000000023,-4214.999999999991,2017.000000000002,1729.0000000000027,-1376.0000000000048,-427.0000000000067,-1322.000000000001,,-1148.999999999985
2019.09.13,-378.999999999996,2166.0000000000014,-2589.000000000019,-795.9999999999967,1061.9999999999977,-654.9999999999944,3949.0000000000123,-4286.999999999996,2183.000000000002,1750.000000000007,-1364.0000000000043,-435.0000000000023,-1333.0000000000064,,-727.9999999999957
2019.09.13,-356.9999999999962,2195.999999999998,-2686.0000000000105,-822.9999999999959,1073.0000000000075,-683.9999999999957,3981.0000000000227,-4393.999999999986,2147.00000000001,1817.000000000002,-1388.999999999996,-457.9999999999984,-1372.0000000000066,,-948.9999999999454
2019.09.13,-356.00000000000074,2183.000000000002,-2685.000000000004,-827.0,1019.999999999996,-673.0000000000014,3969.0000000000227,-4441.99999999999,2119.000000000004,1777.0000000000064,-1402.000000000001,-450.00000000000284,-1353.000000000004,,-1119.9999999999727
