date,GBPUSD,USDJPY,AUDUSD,NZDUSD,NZDCHF,GBPAUD,EURAUD,EURNZD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.11.27,-758.9999999999985,231.00000000000875,-948.9999999999999,-1142.999999999994,-709.9999999999995,1204.000000000005,-665.0000000000044,-1239.9999999999966,888.9999999999958,-517.0000000000008,-795.0000000000013,-303.0000000000088,,-4756.9999999999945
2020.11.27,-754.9999999999945,219.99999999999886,-983.0000000000006,-1157.9999999999923,-712.0000000000015,1224.000000000003,-704.0000000000157,-1244.0000000000007,870.9999999999951,-559.0000000000094,-814.0000000000036,-313.00000000000773,,-4927.000000000029
2020.11.27,-656.9999999999965,228.9999999999992,-986.9999999999934,-1136.999999999999,-641.9999999999982,1354.999999999995,-680.9999999999983,-1156.0000000000014,887.999999999991,-520.0000000000093,-764.9999999999934,-246.99999999999721,,-4320.000000000002
2020.11.27,-476.9999999999941,252.00000000000955,-938.9999999999899,-1078.0000000000011,-566.9999999999953,1558.9999999999993,-470.00000000001484,-892.9999999999883,878.9999999999907,-487.0000000000041,-741.9999999999982,-258.0000000000027,,-3220.999999999989
2020.11.27,-222.00000000001108,300.00000000001137,-901.9999999999917,-1051.9999999999973,-581.9999999999936,1675.0000000000043,-392.00000000001455,-841.9999999999872,871.9999999999999,-496.00000000000756,-724.0000000000024,-250.00000000001688,,-2615.0000000000064
2020.11.27,-303.0000000000088,278.0000000000058,-911.9999999999906,-1080.9999999999986,-607.0000000000019,1717.9999999999973,-416.00000000001637,-895.0000000000014,873.9999999999952,-516.0000000000053,-770.9999999999994,-250.00000000001688,,-2881.000000000041
2020.11.27,-295.0000000000008,281.0000000000059,-909.9999999999997,-1075.999999999999,-622.9999999999958,1732.0000000000002,-412.00000000001234,-943.9999999999893,881.0000000000002,-507.0000000000019,-758.9999999999985,-267.0000000000172,,-2899.000000000008
2020.11.27,-164.99999999999292,282.0000000000107,-896.9999999999923,-1058.0000000000034,-571.9999999999948,1764.9999999999943,-418.0000000000073,-902.9999999999872,887.0000000000005,-458.00000000000284,-700.0000000000006,-270.99999999999903,,-2507.9999999999745
2020.11.27,-170.00000000000347,283.00000000000125,-886.9999999999934,-1075.999999999999,-573.9999999999967,1774.0000000000089,-362.00000000001785,-878.000000000001,884.9999999999909,-468.00000000000176,-722.9999999999959,-297.9999999999983,,-2494.0000000000064
2020.11.27,-175.00000000001404,279.0000000000106,-905.9999999999957,-1073.0000000000018,-575.0000000000033,1807.000000000003,-365.99999999999966,-866.9999999999956,888.9999999999958,-482.00000000000466,-732.9999999999948,-303.0000000000088,,-2505.0000000000086
2020.11.27,-174.00000000000747,272.00000000000557,-905.0000000000002,-1051.9999999999973,-563.0000000000024,1808.0000000000095,-374.0000000000077,-854.9999999999835,896.0000000000008,-467.0000000000063,-714.0000000000035,-278.00000000000045,,-2405.999999999993
2020.11.27,-195.00000000001182,292.0000000000016,-906.9999999999911,-1073.0000000000018,-580.0000000000027,1828.0000000000075,-343.00000000000443,-866.9999999999956,879.9999999999955,-471.0000000000103,-734.9999999999968,-280.9999999999979,,-2452.0000000000077
2020.11.27,-143.00000000000423,300.00000000001137,-920.9999999999941,-1103.9999999999939,-605.9999999999955,1761.9999999999968,-374.0000000000077,-927.9999999999955,857.9999999999899,-529.0000000000017,-812.999999999997,-371.00000000001023,,-2869.000000000002
2020.11.27,-302.0000000000023,303.0000000000115,-915.9999999999945,-1066.0000000000002,-565.9999999999999,1713.0000000000089,-402.0000000000135,-1034.0000000000016,851.9999999999897,-535.0000000000077,-751.0000000000017,-436.9999999999985,,-3141.0000000000105
