date,USDCHF,GBPUSD,USDJPY,USDCAD,GBPCHF,EURCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,AUDCAD,AUDNZD,empty,sum
2015.09.11,-834.9999999999968,-2520.9999999999955,1782.0000000000107,-182.0000000000155,3235.00000000001,-2044.0000000000014,-5887.999999999976,-3483.999999999998,647.9999999999819,-1656.9999999999973,-1949.0000000000007,2436.000000000016,,-10458.999999999962
2015.09.11,-800.9999999999961,-2654.000000000001,1721.0000000000036,-242.00000000000887,3437.0000000000014,-2064.9999999999836,-6034.999999999996,-3758.999999999979,536.0000000000032,-1801.9999999999925,-2058.000000000004,2383.000000000002,,-11338.99999999995
2015.09.11,-719.000000000003,-2561.9999999999977,1695.999999999998,-203.00000000001984,3327.000000000013,-2048.9999999999895,-5816.999999999979,-3523.9999999999936,849.9999999999729,-1777.9999999999907,-2114.0000000000045,2456.0000000000136,,-10436.999999999978
2015.09.11,-636.9999999999986,-2601.999999999993,1725.0000000000086,-189.00000000001694,3243.000000000018,-2007.9999999999875,-5942.999999999984,-3651.9999999999886,597.9999999999652,-1835.0000000000089,-2054.0000000000005,2327.999999999997,,-11025.999999999989
2015.09.11,-587.0000000000042,-2611.0000000000077,1669.0000000000111,-241.00000000000233,2990.0000000000036,-2005.9999999999966,-5806.999999999988,-3567.9999999999714,662.9999999999914,-1957.9999999999932,-2039.0000000000018,2288.0000000000014,,-11206.999999999956
2015.09.11,-607.0000000000019,-2458.0000000000045,1680.9999999999973,-588.0000000000107,2852.00000000001,-1952.9999999999825,-5635.999999999995,-3889.9999999999936,812.999999999997,-2286.0000000000105,-2271.9999999999964,2368.999999999999,,-11974.999999999993
2015.09.11,-483.0000000000001,-2489.9999999999923,1576.9999999999982,-580.0000000000027,2618.000000000009,-1974.9999999999934,-5501.999999999981,-3946.9999999999673,680.9999999999761,-2685.000000000004,-2209.0000000000055,2279.0000000000086,,-12715.999999999953
2015.09.11,-331.0000000000035,-2567.9999999999927,1625.0,-345.0000000000175,2670.000000000017,-2089.999999999992,-5783.999999999992,-3836.9999999999573,798.9999999999942,-2682.999999999991,-2254.0000000000005,2229.000000000014,,-12568.99999999992
2015.09.11,-282.99999999999994,-2581.000000000011,1734.9999999999995,-270.99999999999903,2670.000000000017,-2106.9999999999923,-5899.000000000001,-3716.9999999999704,1010.9999999999619,-2672.0000000000077,-2275.000000000005,2231.000000000005,,-12158.000000000004
2015.09.11,-307.0000000000017,-2547.9999999999945,1698.9999999999982,-226.99999999999943,2659.0000000000114,-2184.9999999999927,-5772.999999999996,-3630.999999999984,1288.9999999999625,-2638.000000000007,-2276.0000000000005,2273.999999999998,,-11664.000000000007
2015.09.11,-290.9999999999968,-2663.9999999999995,1579.0000000000077,-157.00000000000713,2483.000000000013,-2185.999999999999,-5926.999999999993,-3546.999999999967,1009.9999999999998,-2602.9999999999995,-2224.0000000000036,2231.000000000005,,-12295.99999999994
2015.09.11,-46.00000000000159,-2557.9999999999936,1572.0000000000027,-202.00000000001327,2201.0000000000086,-1935.9999999999823,-5580.999999999989,-3599.9999999999586,1068.9999999999866,-2648.9999999999905,-2173.999999999998,2236.000000000016,,-11667.999999999913
2015.09.11,109.00000000000354,-2554.000000000012,1587.0000000000032,-165.9999999999995,1938.0000000000175,-1774.9999999999932,-5616.99999999999,-3561.9999999999764,1136.999999999988,-2661.0000000000023,-2219.9999999999995,2228.0000000000077,,-11555.999999999953
2015.09.11,212.99999999999653,-2553.0000000000055,1636.00000000001,-97.00000000001374,1967.0000000000077,-1585.9999999999986,-5619.0,-3428.999999999993,1322.000000000001,-2493.000000000012,-2215.0000000000005,2165.000000000017,,-10688.99999999999
2015.09.11,114.00000000000298,-2560.000000000007,1649.000000000001,-101.00000000001774,2061.000000000002,-1652.9999999999934,-5713.999999999998,-3443.999999999958,1249.9999999999734,-2408.00000000001,-2215.999999999996,2178.9999999999977,,-10843.000000000002
2015.09.11,165.9999999999995,-2554.000000000012,1636.00000000001,-70.99999999999883,1971.0000000000116,-1614.9999999999886,-5582.999999999998,-3433.9999999999814,1275.9999999999661,-2420.0,-2181.999999999995,2255.000000000007,,-10554.99999999998
2015.09.11,237.99999999999378,-2602.9999999999995,1649.000000000001,-98.0000000000203,1988.9999999999964,-1566.0000000000007,-5673.000000000002,-3518.999999999961,1254.9999999999618,-2435.0000000000095,-2241.000000000004,2276.999999999996,,-10727.000000000047
2015.09.11,190.00000000000128,-2574.0000000000095,1634.0000000000005,-151.00000000001222,1923.000000000008,-1584.999999999992,-5643.000000000001,-3529.9999999999886,1379.9999999999814,-2476.0000000000114,-2341.9999999999995,2344.0000000000127,,-10830.000000000011
