date,GBPUSD,EURUSD,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.08.27,-1367.9999999999914,-473.99999999999665,-374.999999999992,-942.9999999999939,-727.9999999999953,52.000000000007596,-811.000000000007,678.9999999999962,-565.0000000000044,1562.9999999999882,174.00000000000747,-649.9999999999915,1293.9999999999952,1760.000000000006,-370.00000000000455,-1182.9999999999927,-956.0000000000013,-1171.9999999999952,123.99999999999079,,-3948.9999999999745
2020.08.27,-1412.9999999999975,-520.0000000000093,-395.99999999999636,-983.0000000000006,-706.0000000000066,48.000000000003595,-816.0000000000025,685.9999999999977,-551.0000000000015,1497.9999999999905,235.99999999999176,-662.9999999999967,1320.9999999999943,1781.9999999999948,-371.9999999999999,-1203.9999999999936,-987.0000000000045,-1188.9999999999957,129.00000000000134,,-4100.000000000031
2020.08.27,-1336.0000000000039,-469.0000000000083,-354.9999999999942,-935.9999999999924,-703.9999999999935,22.999999999995246,-831.0000000000031,729.0000000000018,-537.0000000000097,1498.9999999999952,235.00000000000742,-700.0000000000028,1303.0000000000098,1926.0000000000055,-370.00000000000455,-1197.0000000000027,-979.0000000000076,-1289.9999999999911,204.99999999998852,,-3784.0000000000105
2020.08.27,-1401.0000000000077,-567.0000000000064,-398.00000000000944,-992.9999999999994,-716.9999999999899,-8.999999999992347,-927.9999999999973,784.9999999999912,-539.0000000000006,1625.9999999999764,232.99999999999432,-850.9999999999991,1272.999999999991,2062.000000000008,-481.00000000000875,-1304.000000000002,-1012.0000000000018,-1341.9999999999986,275.9999999999874,,-4287.0000000000655
2020.08.27,-1336.9999999999882,-451.0000000000014,-287.9999999999994,-947.9999999999933,-753.0000000000036,-0.9999999999843467,-864.9999999999949,768.000000000002,-556.0000000000009,1594.9999999999989,87.99999999999919,-736.9999999999948,1197.0000000000036,1998.9999999999952,-418.00000000000637,-1250.0,-1024.9999999999982,-1294.9999999999907,231.0000000000034,,-4045.9999999999536
2020.08.27,-1269.9999999999934,-400.00000000000034,-283.99999999999534,-839.0000000000009,-733.0000000000059,34.000000000000696,-897.9999999999961,712.9999999999969,-561.0000000000003,1595.9999999999752,92.00000000000318,-771.9999999999914,1171.9999999999952,1865.0000000000055,-451.9999999999982,-1215.0000000000034,-885.0000000000025,-1224.9999999999984,258.0000000000027,,-3804.0000000000064
2020.08.27,-1207.9999999999868,-378.999999999996,-265.0000000000041,-824.999999999998,-648.0000000000041,62.000000000006494,-903.0000000000058,703.9999999999935,-521.0000000000048,1553.9999999999736,163.00000000000205,-738.9999999999901,1200.0000000000011,1883.9999999999968,-424.0000000000066,-1179.9999999999927,-882.000000000005,-1173.9999999999973,234.00000000000088,,-3347.0000000000164
2020.08.27,-1258.999999999988,-371.99999999999454,-295.0000000000008,-844.9999999999958,-675.9999999999877,70.99999999999883,-870.9999999999951,705.0000000000001,-559.0000000000094,1540.9999999999968,178.99999999999582,-685.9999999999928,1241.0000000000032,1871.0000000000005,-409.9999999999966,-1173.9999999999923,-884.000000000007,-1150.999999999991,204.00000000000418,,-3369.999999999952
2020.08.27,-1300.9999999999966,-411.0000000000058,-319.0000000000026,-881.9999999999939,-693.9999999999947,62.000000000006494,-893.0000000000007,697.9999999999986,-558.000000000003,1608.9999999999804,177.00000000000495,-715.999999999994,1266.999999999996,1848.0000000000052,-427.0000000000067,-1197.0000000000027,-916.0000000000057,-1151.9999999999975,178.99999999999582,,-3626.000000000017
2020.08.27,-1300.9999999999966,-409.0000000000149,-316.0000000000052,-858.9999999999986,-680.9999999999983,70.99999999999883,-908.0000000000013,676.9999999999943,-554.00000000001,1626.9999999999811,161.99999999999548,-732.9999999999899,1258.0000000000036,1798.0000000000107,-430.9999999999974,-1191.9999999999932,-884.000000000007,-1146.999999999998,180.0000000000024,,-3642.000000000025
2020.08.27,-1303.999999999994,-426.9999999999996,-336.00000000000296,-887.9999999999999,-678.0000000000008,67.00000000001705,-878.0000000000001,656.9999999999965,-551.0000000000015,1597.9999999999848,188.9999999999947,-712.9999999999939,1282.0000000000055,1787.0000000000052,-420.0000000000017,-1188.0000000000023,-929.000000000002,-1126.999999999989,119.99999999998678,,-3738.9999999999977
2020.08.27,-1292.9999999999886,-399.00000000001603,-293.99999999999426,-903.9999999999937,-652.9999999999925,102.00000000000209,-951.9999999999982,640.9999999999916,-558.000000000003,1606.9999999999993,175.99999999999838,-704.9999999999983,1289.0000000000068,1784.999999999992,-406.9999999999965,-1233.9999999999945,-957.0000000000078,-1136.999999999999,112.99999999998533,,-3780.0000000000073
2020.08.27,-1265.9999999999893,-385.00000000001313,-283.000000000011,-891.9999999999928,-713.0000000000081,43.00000000001525,-945.0000000000074,641.9999999999982,-578.0000000000007,1614.9999999999807,197.00000000000273,-753.9999999999907,1293.9999999999952,1832.0000000000114,-403.99999999999636,-1224.0000000000036,-950.0000000000064,-1172.9999999999907,117.99999999999588,,-3826.0000000000114
2020.08.27,-1271.0,-394.00000000000546,-239.00000000001143,-854.9999999999947,-723.9999999999914,35.00000000000725,-905.0000000000011,698.9999999999941,-563.0000000000024,1659.9999999999966,185.99999999999727,-766.9999999999959,1273.9999999999973,1800.0000000000016,-414.0000000000015,-1225.999999999999,-978.0000000000011,-1181.999999999994,140.99999999999113,,-3723.0000000000127
2020.08.27,-1307.999999999998,-463.0000000000134,-191.00000000000784,-886.9999999999934,-702.0000000000026,26.0000000000149,-929.000000000002,664.9999999999934,-548.0000000000041,1598.9999999999895,205.00000000001074,-795.0000000000017,1245.9999999999916,1730.9999999999936,-356.9999999999993,-1221.999999999994,-1019.0000000000032,-1227.9999999999957,130.99999999999224,,-4046.0000000000286
2020.08.27,-1361.9999999999966,-443.0000000000156,-253.99999999999866,-949.9999999999953,-886.9999999999934,-4.000000000004,-956.0000000000031,656.000000000001,-674.000000000008,1645.9999999999866,167.00000000000603,-760.9999999999957,1309.9999999999889,1787.0000000000052,-379.0000000000049,-1277.000000000001,-1065.0000000000048,-1246.9999999999982,97.9999999999981,,-4595.000000000035
2020.08.27,-1469.9999999999936,-470.9999999999992,-404.0000000000044,-1115.9999999999948,-855.0000000000058,34.000000000000696,-1046.0000000000064,752.9999999999926,-645.0000000000067,1649.000000000001,353.0000000000033,-813.999999999993,1578.999999999997,1994.9999999999911,-503.0000000000001,-1472.999999999999,-1180.0000000000032,-1343.9999999999895,75.00000000000284,,-4883.000000000006
2020.08.27,-1468.999999999987,-451.0000000000014,-404.0000000000044,-1056.0000000000014,-761.999999999996,100.0000000000112,-1123.0000000000045,730.9999999999927,-659.0000000000095,1673.9999999999782,383.0,-906.9999999999965,1611.0000000000068,2024.0000000000036,-567.0000000000073,-1490.9999999999995,-1116.000000000006,-1276.9999999999948,75.00000000000284,,-4684.000000000013
2020.08.27,-1441.9999999999877,-461.0000000000003,-364.9999999999931,-1088.0,-736.9999999999877,63.99999999999739,-1073.0000000000075,720.9999999999939,-609.000000000004,1750.0,483.0000000000112,-825.0000000000028,1588.999999999996,2004.0000000000057,-506.0000000000002,-1465.999999999994,-1162.0000000000075,-1296.9999999999925,58.000000000002494,,-4361.999999999971
2020.08.27,-1358.999999999999,-473.99999999999665,-300.00000000001137,-1044.0000000000005,-751.9999999999972,21.00000000000435,-1004.0000000000049,734.0000000000014,-572.0000000000058,1667.999999999978,455.0000000000054,-819.9999999999932,1550.9999999999914,1946.0000000000032,-448.0000000000075,-1409.9999999999966,-1144.0000000000007,-1279.9999999999923,58.000000000002494,,-4174.000000000019
2020.08.27,-1302.9999999999875,-399.00000000001603,-283.000000000011,-1036.999999999999,-777.9999999999898,29.999999999996696,-918.0000000000064,769.999999999993,-615.00000000001,1659.9999999999966,490.999999999997,-768.0000000000007,1594.0000000000066,2015.9999999999957,-427.99999999999727,-1406.9999999999964,-1156.0000000000014,-1287.999999999989,45.99999999999049,,-3773.0000000000286
2020.08.27,-1259.9999999999945,-329.00000000000153,-296.9999999999917,-1044.999999999996,-741.9999999999982,67.00000000001705,-960.9999999999985,686.9999999999932,-603.0000000000091,1531.9999999999823,548.9999999999995,-652.9999999999916,1642.9999999999945,2007.0000000000032,-430.9999999999974,-1394.999999999996,-1160.0000000000055,-1279.9999999999923,17.000000000000348,,-3653.999999999981
2020.08.27,-1259.9999999999945,-310.0000000000103,-290.9999999999968,-1027.9999999999957,-746.9999999999866,109.00000000000354,-929.000000000002,759.999999999994,-650.0000000000061,1513.9999999999816,608.0000000000085,-641.9999999999959,1778.9999999999973,2170.0000000000055,-466.99999999999875,-1388.0000000000052,-1131.9999999999998,-1267.9999999999914,51.000000000001044,,-3120.9999999999905
2020.08.27,-1051.0000000000018,-153.00000000000313,-269.00000000000813,-957.9999999999922,-916.0000000000057,-100.99999999999554,-769.999999999996,831.9999999999994,-616.0000000000055,1360.99999999999,638.0000000000052,-560.9999999999928,1754.0000000000111,2251.000000000003,-493.9999999999998,-1365.9999999999995,-1053.9999999999993,-1227.9999999999957,72.99999999998974,,-2627.999999999997
2020.08.27,-1262.0000000000075,-256.99999999999613,-398.9999999999938,-975.9999999999991,-943.9999999999893,-55.99999999998939,-703.000000000003,878.9999999999965,-657.0000000000076,1488.999999999976,503.99999999999335,-638.9999999999958,1746.0000000000032,2218.0000000000086,-525.9999999999962,-1361.000000000004,-1046.0000000000025,-1258.999999999999,93.99999999999409,,-3155.000000000012
2020.08.27,-1190.0000000000023,-226.00000000001506,-381.0000000000091,-986.9999999999934,-909.0000000000042,-45.99999999999049,-745.9999999999951,778.0000000000009,-650.0000000000061,1585.9999999999843,561.9999999999958,-634.0000000000003,1774.0000000000089,2245.9999999999923,-555.9999999999974,-1433.9999999999975,-1065.0000000000048,-1233.9999999999907,45.99999999999049,,-3066.000000000034
2020.08.27,-1427.0000000000005,-459.0000000000094,-415.0000000000098,-1091.999999999993,-852.9999999999926,-62.99999999999084,-945.0000000000074,810.9999999999951,-626.0000000000043,1565.999999999974,512.0000000000014,-843.9999999999941,1680.999999999999,2129.000000000003,-570.999999999998,-1481.9999999999993,-1126.0000000000048,-1274.9999999999927,24.000000000001798,,-4455.000000000022
2020.08.27,-2018.999999999993,-1083.9999999999961,-706.999999999991,-1390.9999999999977,-858.9999999999875,-76.99999999999375,-1143.0000000000007,661.0000000000005,-639.0000000000007,1701.9999999999982,415.99999999999415,-1048.0000000000018,1496.0000000000084,1854.0,-561.9999999999976,-1543.9999999999968,-1326.000000000005,-1511.9999999999911,-22.0000000000109,,-7803.999999999964
2020.08.27,-1808.9999999999939,-872.0000000000061,-666.9999999999953,-1266.999999999996,-883.9999999999959,-2.999999999997449,-1075.0000000000027,673.0000000000014,-746.0000000000023,1689.9999999999977,322.00000000000006,-920.0000000000017,1516.0000000000061,1827.000000000001,-796.999999999997,-1466.9999999999986,-1183.0000000000007,-1284.9999999999918,4.000000000004,,-6942.999999999969
2020.08.27,-1210.0,-164.00000000000858,-609.9999999999994,-934.0000000000015,-913.9999999999926,46.0000000000127,-995.9999999999951,737.9999999999942,-820.0000000000097,1686.9999999999834,235.00000000000742,-831.9999999999936,1624.0000000000032,2039.9999999999973,-778.0000000000058,-1438.0000000000023,-851.9999999999972,-1004.9999999999892,46.999999999997044,,-4136.0
2020.08.27,-1178.9999999999968,-116.00000000000499,-500.00000000001154,-853.9999999999992,-866.9999999999956,104.99999999999955,-1150.9999999999964,648.9999999999995,-774.000000000008,1842.9999999999893,192.99999999999872,-789.0000000000015,1628.0000000000073,1950.9999999999916,-811.000000000007,-1459.9999999999936,-834.0000000000014,-993.9999999999949,-26.0000000000149,,-3986.0000000000405
2020.08.27,-1184.0000000000073,-90.99999999999665,-486.999999999993,-874.9999999999925,-767.0000000000066,229.99999999999687,-1370.0000000000045,661.9999999999959,-768.000000000002,2020.9999999999866,278.00000000000045,-997.9999999999905,1723.000000000008,2082.000000000006,-947.0000000000027,-1566.9999999999932,-875.999999999999,-992.9999999999994,-5.000000000010552,,-3932.0000000000045
2020.08.27,-1512.0000000000023,-368.00000000001273,-750.0000000000063,-1130.9999999999932,-835.9999999999923,151.9999999999966,-1442.0000000000073,674.9999999999923,-757.0000000000076,2190.999999999974,319.0000000000026,-1158.9999999999918,1726.0000000000052,2103.0000000000105,-1025.9999999999964,-1763.0000000000052,-965.0000000000048,-1091.999999999993,4.999999999988347,,-5630.000000000042
2020.08.27,-1472.999999999991,-395.000000000012,-730.9999999999927,-1175.9999999999993,-821.9999999999894,114.99999999999844,-1459.9999999999936,784.9999999999912,-743.0000000000048,2342.999999999989,496.00000000000756,-1259.0000000000005,1899.0000000000061,2211.0000000000073,-1004.9999999999955,-1867.0000000000045,-1080.9999999999986,-1159.9999999999943,-48.000000000003595,,-5370.99999999998
2020.08.27,-1299.0000000000057,-310.0000000000103,-530.9999999999926,-1132.9999999999952,-733.9999999999902,119.00000000000244,-1468.999999999994,785.9999999999978,-648.0000000000041,2278.9999999999964,673.0000000000125,-1274.9999999999914,1856.9999999999975,2200.000000000002,-1009.0000000000003,-1872.0,-1102.000000000003,-1145.9999999999914,-34.000000000000696,,-4647.99999999997
2020.08.27,-1133.9999999999907,-198.00000000000927,-513.9999999999923,-1009.9999999999998,-719.9999999999873,99.00000000000463,-1409.9999999999966,780.9999999999984,-645.0000000000067,2223.9999999999895,659.999999999994,-1247.0,1872.9999999999914,2231.000000000005,-1016.9999999999959,-1795.0000000000018,-985.999999999998,-1109.9999999999998,-1.0000000000065512,,-3919.000000000001
2020.08.27,-1258.999999999988,-346.0000000000019,-564.9999999999933,-1078.9999999999966,-767.0000000000066,46.0000000000127,-1451.9999999999982,844.9999999999958,-603.0000000000091,2262.0000000000005,697.9999999999986,-1349.9999999999943,1845.0000000000077,2285.0000000000036,-1025.9999999999964,-1840.999999999994,-997.0000000000034,-1170.9999999999998,70.99999999999883,,-4403.9999999999645
2020.08.27,-1380.9999999999877,-421.0000000000047,-659.0000000000095,-1156.9999999999968,-798.9999999999942,29.00000000001235,-1465.0000000000034,862.9999999999916,-626.9999999999998,2413.9999999999873,682.0000000000048,-1378.0,1854.0,2312.0000000000027,-1064.0000000000073,-1899.000000000001,-1022.0000000000007,-1161.9999999999964,11.999999999989797,,-4868.000000000013
2020.08.27,-1358.999999999999,-361.9999999999957,-672.0000000000059,-1127.9999999999957,-815.9999999999945,50.0000000000167,-1468.999999999994,819.9999999999985,-637.0000000000098,2405.000000000001,736.0000000000033,-1334.9999999999936,1916.999999999991,2211.0000000000073,-1073.0000000000075,-1884.0000000000005,-1043.000000000005,-1123.9999999999916,-14.000000000002899,,-4776.999999999979
2020.08.27,-1262.9999999999918,-346.0000000000019,-550.000000000006,-1105.999999999996,-760.0000000000051,26.0000000000149,-1474.9999999999943,822.9999999999959,-599.0000000000051,2348.9999999999895,757.0000000000076,-1344.9999999999989,1871.0000000000005,2211.0000000000073,-1007.9999999999956,-1876.9999999999955,-1058.9999999999989,-1190.9999999999977,-18.0000000000069,,-4559.999999999978
2020.08.27,-1272.999999999991,-327.99999999999494,-604.0000000000045,-1096.9999999999925,-748.9999999999997,75.00000000000284,-1466.9999999999986,844.9999999999958,-605.0,2353.999999999985,771.0000000000106,-1305.9999999999973,1895.0000000000023,2303.999999999995,-1051.0000000000018,-1855.000000000004,-1038.0000000000057,-1180.9999999999986,35.999999999991594,,-4274.000000000006
2020.08.27,-1229.9999999999977,-307.99999999999716,-526.0000000000042,-1070.9999999999998,-771.9999999999949,34.000000000000696,-1439.9999999999977,842.9999999999937,-588.0000000000107,2310.9999999999786,778.9999999999964,-1322.9999999999932,1878.0000000000018,2292.000000000005,-1013.9999999999958,-1847.999999999999,-1036.999999999999,-1180.9999999999986,31.999999999987594,,-4169.0000000000255
2020.08.27,-1231.9999999999886,-303.0000000000088,-541.9999999999981,-1078.9999999999966,-770.000000000004,36.0000000000138,-1391.0000000000055,870.9999999999995,-594.0000000000057,2304.999999999978,771.9999999999949,-1289.999999999992,1893.9999999999957,2339.0000000000023,-1003.0000000000001,-1840.0000000000034,-1055.000000000006,-1176.9999999999948,58.000000000002494,,-4001.000000000016
2020.08.28,-1234.9999999999861,-286.00000000000847,-611.000000000006,-1114.9999999999993,-719.9999999999873,55.000000000005045,-1397.9999999999961,665.9999999999999,-682.0000000000048,2153.9999999999964,801.0000000000073,-1265.9999999999911,1903.9999999999945,2354.000000000012,-1016.0000000000053,-1876.9999999999955,-1088.0,-1150.999999999991,-48.000000000003595,,-4558.999999999959
2020.08.28,-1265.9999999999893,-280.9999999999979,-571.9999999999948,-1088.0,-750.9999999999906,82.00000000000429,-1361.9999999999948,807.9999999999976,-635.0000000000077,2226.9999999999754,798.0000000000098,-1225.999999999999,1930.9999999999939,2381.000000000011,-963.9999999999986,-1816.0000000000025,-1036.999999999999,-1205.999999999996,95.00000000000064,,-3881.9999999999773
2020.08.28,-1238.99999999999,-320.00000000000915,-556.0000000000009,-1107.999999999998,-756.0000000000011,43.00000000001525,-1384.0000000000005,805.9999999999956,-632.0000000000103,2244.9999999999764,866.0000000000113,-1274.9999999999914,1960.0000000000061,2300.9999999999973,-983.0000000000041,-1852.0000000000039,-1051.0000000000018,-1194.9999999999905,56.99999999999594,,-4073.0000000000023
2020.08.28,-1221.0000000000055,-304.9999999999997,-534.0000000000123,-1098.9999999999943,-760.0000000000051,34.000000000000696,-1397.9999999999961,879.9999999999919,-585.0000000000022,2314.9999999999977,856.0000000000123,-1299.9999999999973,1940.0000000000084,2385.999999999999,-1004.9999999999955,-1856.9999999999993,-1039.0000000000011,-1182.9999999999895,71.99999999998319,,-3803.0000000000036
2020.08.28,-1163.9999999999873,-276.00000000000955,-540.0000000000072,-1088.9999999999955,-753.0000000000036,33.00000000001635,-1436.9999999999977,888.9999999999953,-584.0000000000067,2281.9999999999823,865.0000000000047,-1338.9999999999986,1947.999999999994,2367.9999999999923,-1051.0000000000018,-1900.0000000000057,-1048.0000000000045,-1199.99999999999,63.99999999999739,,-3932.0000000000255
2020.08.28,-1207.9999999999868,-290.9999999999968,-567.9999999999907,-1192.9999999999995,-780.9999999999873,32.0000000000098,-1448.0000000000075,912.9999999999972,-593.0000000000102,2397.9999999999964,922.0000000000006,-1359.9999999999995,2008.0000000000098,2445.000000000008,-1067.0000000000073,-2013.0000000000052,-1156.0000000000014,-1206.9999999999914,-22.0000000000109,,-4188.999999999973
2020.08.28,-1173.9999999999861,-280.0000000000136,-547.0000000000086,-1193.999999999995,-783.0000000000003,6.000000000017103,-1512.0000000000005,929.9999999999975,-573.0000000000013,2421.9999999999973,1021.0000000000052,-1435.0000000000023,2069.999999999994,2461.0000000000023,-1128.0,-2057.9999999999927,-1163.000000000003,-1238.99999999999,-42.0000000000087,,-4217.999999999989
2020.08.28,-1178.9999999999968,-261.0000000000001,-506.9999999999908,-1163.9999999999984,-775.9999999999989,18.0000000000069,-1474.9999999999943,909.9999999999997,-582.0000000000048,2355.9999999999945,903.0000000000093,-1403.9999999999964,1981.9999999999948,2425.999999999995,-1091.9999999999986,-2022.9999999999961,-1146.999999999998,-1230.9999999999932,27.999999999983594,,-4217.999999999982
2020.08.28,-1201.999999999992,-280.9999999999979,-502.00000000000244,-1151.9999999999975,-784.0000000000069,16.000000000016,-1510.000000000005,890.0000000000019,-596.0000000000076,2382.9999999999814,957.9999999999922,-1403.9999999999964,2028.0000000000075,2366.0000000000014,-1072.0000000000027,-1989.0000000000043,-1143.0000000000052,-1218.9999999999923,5.999999999994898,,-4207.000000000015
2020.08.28,-1340.9999999999923,-358.00000000001387,-629.9999999999973,-1200.0000000000011,-836.9999999999989,5.000000000010552,-1631.0000000000002,890.0000000000019,-620.0000000000094,2446.9999999999745,940.0000000000075,-1585.9999999999986,1977.0000000000066,2367.000000000008,-1210.9999999999986,-2117.999999999995,-1114.0000000000039,-1211.999999999991,8.999999999992347,,-5222.999999999997
2020.08.28,-1422.9999999999966,-419.9999999999982,-646.9999999999976,-1244.9999999999961,-878.000000000001,0.0,-1709.9999999999936,922.0000000000006,-646.0000000000022,2770.9999999999864,903.0000000000093,-1670.9999999999923,2065.000000000006,2394.0000000000073,-1233.000000000004,-2165.999999999997,-1158.0000000000034,-1220.9999999999943,-21.00000000000435,,-5383.999999999971
2020.08.28,-1493.9999999999952,-431.0000000000036,-680.9999999999983,-1293.9999999999952,-912.0000000000017,1.0000000000065512,-1727.0000000000039,929.9999999999975,-671.0000000000105,2819.999999999993,924.0000000000136,-1698.9999999999982,2090.9999999999986,2418.000000000009,-1260.000000000005,-2230.9999999999945,-1200.0000000000011,-1279.9999999999923,-18.0000000000069,,-5713.999999999989
2020.08.28,-1581.9999999999945,-531.0000000000148,-712.0000000000015,-1388.0000000000005,-937.9999999999944,-24.999999999986144,-1914.0000000000014,978.9999999999966,-682.0000000000048,2971.99999999998,987.0000000000045,-1912.9999999999968,2232.999999999996,2560.999999999991,-1335.000000000008,-2402.000000000001,-1314.9999999999995,-1344.9999999999961,-39.999999999995595,,-6390.000000000026
2020.08.28,-1655.0000000000064,-666.9999999999953,-720.9999999999939,-1397.9999999999993,-940.9999999999918,-31.999999999987594,-2015.0000000000005,953.9999999999993,-662.000000000007,3162.9999999999827,981.0000000000097,-2027.9999999999916,2089.0000000000077,2442.000000000011,-1370.0000000000045,-2435.0000000000023,-1328.000000000007,-1369.9999999999934,-39.999999999995595,,-7032.999999999966
2020.08.28,-1686.999999999994,-705.0000000000001,-740.9999999999917,-1398.9999999999948,-890.9999999999974,-31.999999999987594,-2022.9999999999961,910.9999999999951,-628.0000000000064,3081.9999999999936,960.0000000000053,-2064.9999999999977,2072.9999999999914,2307.999999999999,-1359.9999999999995,-2394.0000000000055,-1299.0000000000057,-1338.9999999999902,-96.00000000000719,,-7324.999999999988
2020.08.28,-1751.999999999998,-815.9999999999945,-842.9999999999937,-1417.999999999997,-861.0000000000007,-71.99999999998319,-1948.0000000000075,888.9999999999953,-603.0000000000091,3036.9999999999777,956.0000000000013,-1990.9999999999995,1985.9999999999989,2215.0000000000114,-1293.9999999999968,-2328.0000000000027,-1275.0000000000039,-1283.9999999999964,-89.00000000000574,,-7491.000000000004
2020.08.28,-1903.9999999999945,-865.0000000000047,-879.0000000000075,-1435.9999999999927,-913.9999999999926,-78.99999999998464,-1945.999999999998,846.9999999999977,-635.0000000000077,2401.999999999987,626.9999999999998,-2027.000000000001,1841.0000000000036,2154.999999999996,-1308.0000000000068,-2308.9999999999973,-1256.999999999997,-1304.9999999999895,-53.999999999998494,,-9045.999999999987
2020.08.28,-1859.999999999995,-849.9999999999952,-852.0000000000083,-1475.9999999999995,-951.9999999999973,-62.99999999999084,-1593.999999999994,870.9999999999995,-661.0000000000005,2515.999999999991,768.9999999999975,-1600.999999999999,1970.000000000005,2237.0,-1046.999999999997,-2084.000000000003,-1300.0000000000011,-1317.999999999997,-82.00000000000429,,-7376.999999999988
2020.08.28,-1861.0000000000016,-844.0000000000003,-902.0000000000028,-1515.9999999999952,-909.0000000000042,-44.99999999998394,-1512.0000000000005,939.9999999999964,-622.0000000000003,2550.9999999999877,920.9999999999941,-1515.9999999999911,2059.999999999995,2384.9999999999927,-1013.0000000000052,-2078.9999999999936,-1353.9999999999995,-1382.9999999999898,-46.0000000000127,,-6745.0000000000155
2020.08.28,-1855.0000000000066,-804.0000000000047,-960.0000000000053,-1527.9999999999961,-940.0000000000075,-34.99999999998504,-1469.9999999999989,948.9999999999999,-677.0000000000053,2434.9999999999736,950.0000000000064,-1444.0000000000027,2116.000000000007,2434.0000000000027,-1007.000000000005,-2054.9999999999927,-1380.9999999999989,-1402.9999999999986,-52.000000000007596,,-6727.0000000000255
2020.08.28,-2076.9999999999955,-1044.0000000000005,-941.9999999999984,-1623.999999999992,-916.0000000000057,-34.99999999998504,-1474.9999999999943,861.0000000000007,-661.0000000000005,2417.999999999978,961.0000000000118,-1453.000000000003,2110.9999999999964,2181.000000000011,-936.000000000007,-2051.000000000002,-1478.0000000000016,-1443.9999999999898,-192.00000000001438,,-7795.999999999992
2020.08.28,-1991.9999999999939,-1068.0000000000023,-958.9999999999987,-1641.999999999999,-804.9999999999891,-38.0000000000047,-1489.0000000000043,854.9999999999947,-560.0000000000049,2355.9999999999945,1130.0000000000089,-1433.9999999999975,2086.9999999999945,2195.999999999998,-873.0000000000047,-2046.999999999997,-1477.0000000000061,-1443.9999999999898,-194.0000000000053,,-7398.000000000007
2020.08.28,-1950.9999999999916,-1170.0000000000043,-958.9999999999987,-1627.9999999999961,-696.0000000000077,-41.000000000002146,-1560.0000000000023,836.9999999999989,-501.000000000007,2315.999999999974,1113.0000000000084,-1536.9999999999918,1943.000000000006,2089.999999999992,-853.0000000000086,-2027.000000000001,-1475.000000000004,-1462.999999999992,-120.00000000000898,,-7682.000000000037
2020.08.28,-2065.000000000006,-1249.9999999999955,-1061.000000000001,-1649.0000000000005,-723.9999999999914,-93.99999999999409,-1527.000000000001,844.9999999999958,-481.0000000000092,2214.999999999975,1058.0000000000034,-1528.9999999999964,1868.000000000003,2045.000000000008,-822.0000000000027,-1997.0,-1441.9999999999989,-1444.9999999999964,-113.00000000000753,,-8168.000000000015
2020.08.28,-2139.9999999999864,-1266.999999999996,-1160.0000000000055,-1710.999999999996,-774.9999999999924,-85.99999999998609,-1382.9999999999955,908.9999999999932,-525.0000000000088,1914.999999999992,1053.9999999999993,-1385.9999999999957,1974.9999999999934,2262.0000000000086,-777.000000000001,-1939.9999999999977,-1411.0000000000066,-1460.99999999999,-29.999999999996696,,-7936.999999999968
2020.08.28,-2102.0000000000036,-1173.0000000000018,-1154.0000000000105,-1707.9999999999984,-794.9999999999901,-61.99999999998429,-1099.0000000000036,936.999999999999,-553.0000000000035,1790.9999999999968,1112.0000000000018,-1081.0000000000032,2085.0000000000036,2377.000000000007,-665.9999999999968,-1822.0000000000027,-1405.0000000000007,-1455.9999999999907,-39.999999999995595,,-6813.999999999978
2020.08.28,-2041.0000000000039,-1015.9999999999947,-1080.9999999999986,-1618.9999999999927,-853.9999999999992,-38.99999999998904,-1132.9999999999955,929.000000000002,-618.0000000000074,1897.9999999999961,868.000000000002,-1066.0000000000025,1990.000000000003,2407.0000000000036,-695.999999999998,-1780.0000000000011,-1358.999999999999,-1467.9999999999916,12.999999999996348,,-6664.999999999971
2020.08.28,-2228.0000000000077,-1127.9999999999957,-1110.000000000011,-1712.0000000000025,-940.0000000000075,-63.99999999999739,-975.9999999999991,964.9999999999936,-632.0000000000103,1704.999999999984,994.000000000006,-926.0000000000019,2063.999999999999,2486.9999999999945,-551.0000000000019,-1694.0000000000027,-1433.0000000000066,-1516.9999999999907,27.999999999983594,,-6668.000000000073
2020.08.28,-2309.0000000000055,-1178.0000000000123,-1242.999999999994,-1915.9999999999955,-967.0000000000067,-63.99999999999739,-855.000000000004,1017.9999999999967,-664.000000000009,1782.999999999987,1032.999999999995,-798.0000000000018,2221.9999999999905,2620.0,-525.9999999999962,-1838.9999999999986,-1644.000000000001,-1640.9999999999925,-145.00000000001734,,-7113.000000000063
2020.08.28,-2346.999999999988,-1259.9999999999945,-1215.0000000000105,-1968.9999999999986,-994.000000000006,-100.99999999999554,-837.9999999999939,1085.9999999999982,-664.000000000009,1796.999999999997,1354.0000000000107,-819.0000000000026,2512.000000000003,2757.0000000000095,-495.9999999999951,-1894.999999999996,-1702.0000000000034,-1699.9999999999905,-107.00000000001265,,-6600.999999999978
2020.08.28,-2383.000000000002,-1259.9999999999945,-1293.000000000011,-1983.0000000000014,-1031.9999999999884,-123.99999999999079,-817.0000000000073,1161.000000000001,-662.000000000007,1720.9999999999752,1436.9999999999993,-793.9999999999969,2563.000000000004,2970.000000000006,-484.00000000000887,-1858.9999999999945,-1716.0000000000064,-1842.9999999999945,10.999999999983245,,-6387.0000000000355
