date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2016.11.09,-802.9999999999982,-828.0000000000065,-412.9999999999967,-662.000000000007,381.0000000000091,466.9999999999952,-1283.0000000000014,102.99999999999754,248.00000000000378,-19.999999999997797,612.9999999999969,-617.0000000000009,289.99999999999204,1157.000000000008,1025.9999999999936,667.9999999999798,-1360.99999999999,-1235.99999999999,-356.00000000000074,-28.000000000005798,,-2654.000000000019
2016.11.10,-541.9999999999981,-822.9999999999959,-434.000000000001,-647.0000000000086,561.0000000000115,455.99999999998977,-1167.0000000000016,78.00000000000028,133.00000000000534,-17.000000000000348,777.0000000000055,-691.0000000000193,281.9999999999965,1072.0000000000064,1065.0000000000048,658.9999999999874,-1192.9999999999977,-1185.9999999999927,-141.99999999999767,220.99999999998232,,-1538.0000000000236
2016.11.10,-451.99999999998573,-727.0000000000109,-312.9999999999966,-534.0000000000011,628.0000000000064,364.9999999999931,-1114.999999999995,129.00000000000134,314.99999999999864,95.00000000000064,773.9999999999969,-499.000000000005,275.99999999999625,1105.0000000000005,1090.9999999999975,722.0000000000005,-1211.999999999989,-1146.000000000001,-101.99999999999099,309.99999999998806,,-289.99999999999545
2016.11.10,-453.99999999999886,-812.0000000000127,-383.99999999999545,-669.0000000000085,639.9999999999961,370.999999999988,-1132.9999999999955,98.99999999999353,241.00000000000233,4.000000000004,773.0000000000015,-606.0000000000176,397.99999999999613,1052.0000000000084,973.0000000000016,484.9999999999799,-1205.9999999999889,-1064.9999999999977,-32.999999999994145,244.9999999999841,,-1081.0000000000537
2016.11.10,-473.99999999999665,-743.0000000000048,-338.00000000000495,-589.0000000000061,710.0000000000106,373.00000000000114,-1248.0000000000045,183.99999999999528,334.9999999999964,74.00000000000739,766.0,-565.0000000000155,496.9999999999999,1123.0000000000073,1052.0000000000084,617.0000000000009,-1294.9999999999875,-1196.9999999999886,-41.9999999999976,363.0000000000022,,-396.999999999977
2016.11.10,-396.9999999999807,-788.0000000000109,-278.00000000000045,-527.0000000000108,781.0000000000094,346.0000000000019,-1295.0000000000018,134.99999999999625,385.99999999999744,145.00000000000622,805.0000000000001,-858.0000000000032,439.9999999999977,974.0000000000082,1133.9999999999907,724.9999999999978,-1320.999999999998,-1269.999999999996,-142.99999999999312,319.999999999987,,-686.0000000000018
2016.11.10,-286.99999999999284,-783.0000000000003,-200.00000000000017,-478.0000000000006,798.0000000000098,346.9999999999862,-1206.0000000000032,107.99999999999699,409.0000000000038,126.99999999999933,809.9999999999997,-849.0000000000109,390.99999999999113,961.0000000000118,1163.9999999999873,674.9999999999811,-1220.9999999999895,-1265.0000000000005,-191.99999999999218,329.99999999998585,,-361.00000000003723
2016.11.10,-478.999999999985,-822.9999999999959,-146.99999999999713,-555.0000000000055,651.0000000000016,366.999999999984,-1132.9999999999955,107.00000000000153,482.00000000000466,68.00000000000139,726.0000000000044,-762.0000000000182,263.9999999999958,973.0000000000016,1367.9999999999914,644.0000000000001,-1170.9999999999923,-1266.999999999996,-193.99999999999417,449.9999999999948,,-430.99999999999756
2016.11.10,-576.9999999999831,-734.9999999999968,-168.00000000000148,-579.0000000000073,401.99999999999125,377.9999999999894,-1021.0000000000008,66.99999999999484,409.0000000000038,29.000000000001247,539.999999999996,-455.0000000000054,125.0,920.0000000000097,1224.9999999999873,545.9999999999799,-1077.9999999999886,-1122.0,-141.99999999999767,405.9999999999952,,-830.0000000000325
2016.11.10,-605.9999999999955,-710.999999999995,-178.00000000000037,-549.0000000000106,364.9999999999931,343.99999999998875,-885.0000000000051,35.999999999991594,317.9999999999961,-12.999999999996348,478.9999999999961,-382.0000000000157,3.9999999999906777,794.0000000000058,997.9999999999878,418.9999999999916,-944.9999999999932,-977.9999999999944,-143.9999999999997,348.9999999999993,,-1285.0000000000646
2016.11.10,-451.0000000000014,-720.0000000000095,-175.99999999999838,-436.00000000000307,436.9999999999985,319.999999999987,-789.0000000000015,34.000000000000696,327.99999999999494,100.00000000000009,504.00000000000443,-563.0000000000024,-5.000000000009663,754.0000000000102,967.0000000000067,586.999999999982,-843.9999999999941,-843.9999999999941,-201.99999999999108,296.9999999999917,,-702.0000000000285
2016.11.10,-505.99999999998425,-746.0000000000023,-166.99999999999494,-507.0000000000019,493.99999999999443,327.99999999999494,-849.0000000000038,54.999999999993946,392.9999999999989,48.99999999999905,558.9999999999984,-512.0000000000014,76.99999999999818,815.0000000000101,1109.0000000000043,470.9999999999992,-888.9999999999958,-956.9999999999936,-144.99999999999514,395.99999999999636,,-531.9999999999852
2016.11.10,-435.9999999999919,-730.0000000000084,-114.99999999999844,-748.0000000000042,520.0000000000093,346.0000000000019,-796.999999999997,51.99999999999649,422.00000000000017,-205.99999999999508,582.0000000000048,-523.0000000000068,13.999999999995794,812.0000000000127,1183.0000000000007,6.999999999979245,-828.9999999999935,-916.9999999999874,-84.99999999999064,546.000000000002,,-901.9999999999704
2016.11.10,-556.9999999999853,-835.000000000008,-175.00000000000293,-1037.0000000000102,503.000000000009,387.000000000004,-882.000000000005,46.999999999997044,412.00000000000125,-439.99999999999596,617.9999999999964,-531.0000000000148,117.999999999995,887.0000000000156,1235.9999999999927,-445.0000000000065,-914.0000000000015,-1027.000000000001,258.0000000000027,912.999999999986,,-1464.0000000000305
2016.11.10,-515.9999999999832,-841.0000000000028,-139.00000000000023,-991.0000000000085,516.9999999999897,384.9999999999909,-1052.9999999999973,54.999999999993946,473.0000000000012,-409.99999999999926,638.0000000000052,-619.9999999999983,155.00000000000114,911.0000000000174,1336.0000000000039,-362.00000000001785,-1018.9999999999912,-1155.0000000000011,394.00000000000546,1125.9999999999825,,-1116.0000000000084
2016.11.10,-487.99999999999955,-834.0000000000014,-146.00000000000168,-920.0000000000097,557.0000000000075,381.99999999999346,-1158.0000000000014,47.9999999999925,456.00000000000085,-327.99999999999494,641.0000000000027,-611.000000000006,353.9999999999992,861.0000000000007,1305.0000000000007,-222.00000000001108,-1125.9999999999905,-1257.9999999999955,370.9999999999991,1083.9999999999961,,-1032.0000000000184
2016.11.10,-496.99999999999187,-778.000000000012,-44.99999999999504,-865.0000000000047,510.00000000001046,309.99999999998806,-1135.000000000005,39.999999999995595,504.9999999999999,-295.0000000000008,604.0000000000045,-608.0000000000085,185.00000000000227,811.0000000000061,1366.0000000000005,-182.99999999999983,-1104.9999999999898,-1250.0,326.9999999999995,1110.9999999999952,,-992.0000000000052
2016.11.10,-409.99999999999926,-736.0000000000033,-78.99999999999574,-911.0000000000063,568.9999999999973,307.99999999999716,-990.9999999999997,51.99999999999649,463.9999999999977,-365.99999999999966,599.0000000000051,-625.0000000000089,140.99999999999113,761.0000000000117,1214.9999999999884,-413.00000000001893,-965.999999999994,-1153.9999999999964,355.0000000000053,1091.9999999999818,,-1095.00000000005
2016.11.10,-490.999999999997,-754.9999999999945,-19.00000000000235,-958.0000000000033,530.9999999999926,326.9999999999884,-993.9999999999998,47.9999999999925,541.0000000000026,-400.9999999999958,585.9999999999976,-531.0000000000148,158.00000000000125,814.0000000000036,1402.9999999999986,-445.0000000000065,-978.9999999999992,-1191.9999999999932,347.0000000000084,1175.9999999999993,,-834.0000000000214
2016.11.10,-417.0000000000007,-723.0000000000069,14.999999999998348,-796.0000000000078,550.000000000006,324.9999999999975,-960.9999999999985,57.99999999999139,539.0000000000006,-273.9999999999965,609.9999999999994,-624.0000000000023,198.99999999999807,832.0000000000105,1427.0000000000005,-146.00000000000168,-1069.9999999999932,-1223.9999999999895,292.00000000000335,1065.999999999989,,-322.0000000000025
2016.11.10,-297.9999999999983,-622.9999999999958,43.999999999999595,-760.0000000000051,757.0000000000076,295.99999999998516,-1106.9999999999993,174.99999999999181,651.0000000000016,-151.00000000000114,724.0000000000024,-632.0000000000103,221.9999999999942,1009.0000000000155,1549.0000000000005,31.999999999987594,-1256.0000000000002,-1473.9999999999895,253.0000000000032,1063.9999999999982,,474.99999999998727
2016.11.10,-261.0000000000001,-554.00000000001,119.00000000000244,-690.0000000000017,798.0000000000098,305.9999999999841,-1132.9999999999955,207.99999999999707,741.0000000000027,-85.99999999999719,805.0000000000001,-689.0000000000063,362.99999999999955,1140.0000000000077,1749.0000000000005,214.99999999998744,-1332.9999999999984,-1964.999999999989,-64.99999999999284,1157.9999999999923,,825.9999999999924
2016.11.10,-210.99999999998343,-682.0000000000048,412.00000000000125,-558.000000000003,876.0000000000101,217.99999999998488,-1313.0000000000023,148.99999999999915,1002.9999999999983,41.000000000002146,734.9999999999968,-884.0000000000181,560.0000000000023,921.0000000000163,2215.999999999996,478.0000000000006,-1363.99999999999,-1984.9999999999995,-114.99999999999844,1224.9999999999873,,1721.9999999999952
2016.11.10,-447.99999999998175,-950.0000000000064,339.0000000000004,-662.000000000007,849.9999999999952,151.9999999999966,-1253.0,120.99999999999334,1068.0000000000023,102.00000000000209,787.0000000000043,-873.0000000000126,453.00000000000296,940.0000000000075,2343.0000000000064,519.9999999999872,-1299.9999999999973,-1933.9999999999975,-123.99999999999079,1313.999999999993,,1444.9999999999977
2016.11.10,-657.9999999999808,-973.0000000000016,253.0000000000032,-761.0000000000006,913.9999999999926,113.99999999999189,-1212.0000000000032,247.99999999999267,1175.0000000000039,145.00000000000622,797.9999999999987,-904.0000000000159,578.9999999999935,954.0000000000103,2351.9999999999986,558.9999999999984,-1393.0000000000007,-2051.9999999999927,-78.00000000000028,1293.9999999999952,,1353.9999999999895
2016.11.10,-790.0000000000018,-957.9999999999922,263.99999999999756,-726.0000000000044,787.0000000000043,239.99999999999577,-1417.0000000000016,307.99999999999716,1180.9999999999986,173.9999999999964,722.0000000000005,-475.0000000000032,694.0000000000026,1209.0000000000157,2489.9999999999923,657.9999999999808,-1589.999999999989,-2521.000000000001,-105.99999999999498,1383.000000000001,,1526.999999999994
2016.11.10,-783.0000000000003,-944.0000000000115,502.00000000000244,-837.00000000001,744.9999999999957,201.99999999999108,-1831.9999999999936,266.999999999995,1332.9999999999952,-5.999999999994898,707.9999999999975,-405.0000000000109,921.999999999997,1178.0000000000123,2824.9999999999886,329.99999999998585,-1836.999999999989,-2653.9999999999964,-46.999999999997044,1697.9999999999995,,1364.9999999999561
2016.11.10,-713.9999999999924,-957.0000000000078,341.99999999999784,-939.0000000000009,795.9999999999967,133.00000000000534,-1941.9999999999932,239.99999999999577,1170.9999999999998,-105.99999999999498,722.9999999999959,-497.0000000000141,1256.0000000000002,1050.0000000000175,2461.0000000000023,93.99999999999409,-1947.9999999999932,-2669.9999999999873,284.0000000000065,1674.999999999982,,452.00000000001023
2016.11.10,-634.9999999999856,-971.0000000000107,102.00000000000209,-953.0000000000039,845.0000000000068,187.00000000000384,-1917.9999999999923,214.99999999999852,932.999999999995,-129.00000000000134,722.9999999999959,-725.0000000000201,1143.9999999999914,1016.0000000000169,2129.000000000003,112.99999999998533,-1842.9999999999893,-2455.999999999989,229.00000000000142,1485.000000000003,,-508.9999999999893
2016.11.10,-466.9999999999952,-1231.0000000000043,-173.00000000000094,-1289.0000000000068,954.9999999999948,280.9999999999979,-2054.000000000002,173.00000000000094,773.0000000000015,-368.9999999999971,863.9999999999981,-1229.0000000000134,1250.9999999999905,975.9999999999991,1941.9999999999993,-256.00000000001177,-1903.9999999999964,-2348.9999999999895,370.00000000000364,1535.9999999999818,,-2200.00000000005
2016.11.10,-505.99999999998425,-1571.9999999999957,-392.9999999999989,-1347.0000000000093,1065.0000000000048,296.9999999999917,-1956.0000000000032,-26.999999999999247,519.9999999999983,-434.9999999999965,1039.0000000000011,-1527.0000000000116,1167.9999999999923,735.000000000019,1306.9999999999916,-576.0000000000209,-1741.9999999999902,-2088.9999999999986,382.00000000000455,1386.9999999999827,,-4270.000000000022
2016.11.10,-509.99999999998823,-1539.0000000000014,-517.0000000000008,-1443.0000000000055,1082.0000000000052,252.99999999999213,-1906.9999999999964,-30.000000000007798,358.0000000000028,-561.0000000000003,914.9999999999991,-1670.000000000016,1233.9999999999945,543.0000000000045,948.9999999999999,-889.0000000000065,-1629.9999999999955,-1789.999999999992,509.9999999999993,1227.0000000000002,,-5415.000000000012
2016.11.10,-329.99999999998585,-1488.0000000000005,-510.99999999999477,-1370.0000000000045,1175.9999999999993,244.9999999999841,-1828.9999999999936,-36.999999999998145,351.0000000000013,-509.9999999999993,1005.9999999999958,-1704.0000000000166,1099.0000000000036,558.0000000000141,977.0000000000057,-739.0000000000008,-1613.99999999999,-1784.9999999999966,483.0000000000001,1203.999999999983,,-4817.9999999999945
2016.11.10,-177.99999999998929,-1469.9999999999936,-592.9999999999991,-1403.0000000000098,1361.9999999999966,245.99999999999068,-1930.9999999999973,9.999999999998899,282.99999999999994,-507.9999999999973,1134.0000000000016,-2296.000000000009,1263.999999999996,651.0000000000016,836.9999999999989,-752.0000000000193,-1672.9999999999877,-1722.999999999999,543.0000000000045,1141.9999999999986,,-5055.000000000015
2016.11.10,-15.999999999993797,-1675.0000000000043,-931.0000000000041,-1624.0000000000032,1619.9999999999993,299.99999999998914,-1954.9999999999982,-20.0000000000089,87.99999999999919,-636.0000000000032,1349.9999999999957,-2541.0000000000155,1104.9999999999898,666.000000000011,522.0000000000002,-939.0000000000009,-1678.9999999999877,-1652.9999999999916,631.9999999999992,1017.9999999999856,,-6368.000000000044
2016.11.10,23.00000000001745,-1683.0000000000123,-916.0000000000057,-1599.000000000006,1594.999999999991,349.99999999998363,-1816.0000000000025,-53.00000000000304,63.99999999999739,-648.9999999999995,1385.000000000003,-2563.000000000004,993.9999999999998,673.0000000000125,543.0000000000045,-920.0000000000097,-1562.9999999999882,-1391.999999999996,646.0000000000022,959.9999999999831,,-5921.000000000034
2016.11.10,-46.999999999997044,-1584.0000000000077,-1056.9999999999968,-1532.0,1486.0000000000095,356.00000000000074,-1722.999999999999,-121.99999999999989,-153.99999999999858,-636.0000000000032,1322.9999999999964,-2493.000000000012,807.9999999999927,548.0000000000151,126.99999999998823,-862.0000000000072,-1484.9999999999995,-1262.999999999991,484.00000000000665,687.9999999999998,,-7138.000000000003
2016.11.10,232.00000000000998,-1561.9999999999968,-1017.0000000000013,-1532.0,1817.000000000002,417.99999999998505,-1870.0000000000045,-40.00000000000669,-109.00000000000354,-646.0000000000022,1575.9999999999995,-2890.999999999999,838.9999999999986,739.0000000000008,283.99999999999534,-816.0000000000167,-1686.9999999999977,-1347.999999999999,565.0000000000044,707.9999999999975,,-6340.0000000000355
2016.11.10,539.0000000000006,-1453.9999999999998,-885.0000000000025,-1398.0000000000105,2080.9999999999995,400.00000000000034,-1810.9999999999927,32.999999999994145,43.999999999999595,-500.00000000000045,1805.9999999999966,-2943.000000000007,966.9999999999987,930.0000000000086,547.999999999993,-554.00000000001,-1619.9999999999905,-1331.9999999999936,553.999999999999,710.999999999995,,-3884.0000000000223
2016.11.10,630.0000000000194,-1347.0000000000093,-851.0000000000017,-1396.0000000000084,2207.000000000003,312.9999999999855,-1635.000000000005,90.0000000000012,66.99999999999484,-493.99999999999443,1822.9999999999968,-2900.0000000000136,935.0000000000023,941.9999999999984,570.0000000000039,-575.0000000000144,-1589.999999999989,-1316.9999999999932,555.0000000000055,784.9999999999912,,-3188.000000000027
2016.11.10,638.0000000000052,-1210.0,-665.9999999999999,-1202.000000000003,2289.999999999992,297.9999999999983,-1712.0000000000032,212.00000000000108,275.000000000003,-258.9999999999981,1827.000000000001,-2795.000000000014,968.0000000000035,1060.0000000000164,846.9999999999977,-200.00000000000017,-1760.9999999999957,-1537.9999999999968,526.9999999999997,753.9999999999881,,-1647.000000000005
2016.11.10,719.000000000003,-1219.9999999999989,-658.0000000000031,-1281.00000000001,2214.000000000005,312.00000000000114,-1887.0000000000005,100.00000000000009,195.9999999999962,-429.99999999999704,1834.9999999999977,-2794.0000000000077,1144.999999999996,937.00000000001,809.9999999999997,-476.0000000000098,-1729.9999999999898,-1583.999999999989,491.0000000000081,791.9999999999927,,-2508.999999999997
2016.11.10,806.0000000000178,-1089.0000000000066,-585.9999999999976,-1286.0000000000093,2323.9999999999927,319.999999999987,-1884.0000000000005,166.99999999999494,304.00000000000426,-410.9999999999947,1856.000000000002,-3133.000000000008,1109.9999999999995,1023.0000000000183,953.9999999999882,-463.0000000000134,-1786.0000000000014,-1742.999999999995,611.000000000006,1007.0000000000024,,-1899.0000000000132
2016.11.10,964.0000000000093,-1095.0000000000016,-490.00000000000153,-1293.000000000011,2401.999999999993,339.99999999998477,-1897.0000000000055,161.00000000000003,353.0000000000033,-458.00000000000284,1932.0000000000005,-2998.000000000012,1241.9999999999902,1026.0000000000157,1066.9999999999957,-543.0000000000045,-1825.9999999999934,-1704.9999999999982,642.0000000000092,1068.0000000000023,,-1108.0000000000264
2016.11.10,892.0000000000039,-1286.9999999999936,-632.9999999999947,-1320.00000000001,2395.999999999998,343.99999999998875,-1947.0000000000027,51.000000000001044,219.99999999999798,-451.9999999999969,1927.9999999999964,-3231.000000000006,1317.9999999999977,880.9999999999984,862.9999999999916,-526.0000000000042,-1771.9999999999914,-1650.9999999999964,548.0000000000041,913.9999999999926,,-2464.000000000025
2016.11.10,962.0000000000184,-1391.9999999999932,-675.9999999999989,-1409.0000000000048,2425.999999999995,377.0000000000051,-2051.000000000002,-11.00000000000545,178.00000000000037,-570.9999999999993,1978.9999999999975,-3322.0000000000027,1353.999999999999,745.0000000000178,777.9999999999898,-725.0000000000201,-1736.9999999999948,-1635.9999999999957,558.000000000003,922.0000000000006,,-3250.9999999999905
2016.11.10,845.0000000000068,-1493.000000000011,-744.0000000000002,-1458.0000000000036,2343.9999999999905,375.9999999999986,-2048.000000000002,-41.000000000002146,136.00000000000279,-605.0,1927.000000000001,-3311.0000000000196,1420.9999999999923,653.999999999999,679.0000000000074,-805.0000000000113,-1716.9999999999986,-1561.9999999999977,637.0000000000098,1017.9999999999856,,-3747.0000000000528
2016.11.10,829.0000000000131,-1428.000000000007,-741.0000000000027,-1414.000000000004,2320.000000000011,380.00000000000256,-2018.0000000000007,9.999999999998899,139.99999999999568,-549.9999999999949,1893.9999999999957,-3134.0000000000146,1399.9999999999914,787.0000000000043,727.9999999999953,-669.0000000000085,-1678.9999999999877,-1500.9999999999905,536.0000000000032,886.9999999999934,,-3223.0000000000064
2016.11.10,877.0000000000166,-1378.9999999999968,-685.0000000000023,-1318.000000000008,2323.9999999999927,383.0,-2001.0000000000048,0.0,158.99999999999804,-519.9999999999983,1897.9999999999998,-3137.000000000012,1360.99999999999,762.0000000000182,730.9999999999927,-573.0000000000013,-1673.9999999999923,-1522.9999999999961,565.0000000000044,929.000000000002,,-2820.9999999999973
2016.11.11,851.0000000000017,-1297.999999999999,-790.9999999999973,-1401.0000000000077,2282.9999999999905,410.99999999998363,-1953.000000000003,34.000000000000696,75.00000000000284,-553.999999999999,1924.9999999999989,-3020.0000000000005,1146.000000000001,832.0000000000105,717.9999999999964,-609.0000000000151,-1670.9999999999923,-1506.999999999991,622.0000000000003,797.0000000000033,,-3110.0000000000146
2016.11.11,796.0000000000189,-1340.000000000008,-773.9999999999969,-1394.0000000000064,2273.999999999998,384.9999999999909,-1897.0000000000055,21.999999999999797,92.99999999999864,-551.0000000000015,1912.0000000000025,-2973.0000000000036,1123.9999999999952,900.0000000000119,743.0000000000048,-576.0000000000209,-1620.999999999995,-1512.0000000000005,541.0000000000026,892.9999999999883,,-2955.0000000000255
2016.11.11,851.0000000000017,-1330.0000000000089,-687.9999999999998,-1284.0000000000073,2312.0000000000027,400.00000000000034,-1978.999999999999,47.9999999999925,209.9999999999991,-405.9999999999952,1926.0000000000055,-2995.000000000014,1236.9999999999948,911.0000000000174,879.0000000000075,-347.0000000000084,-1706.9999999999936,-1588.9999999999986,486.00000000000864,847.9999999999822,,-2217.0000000000123
2016.11.11,861.0000000000007,-1313.999999999993,-683.9999999999957,-1293.000000000011,2356.0000000000027,387.99999999998835,-2033.0000000000014,60.99999999999994,175.99999999999838,-434.000000000001,1946.0000000000032,-3098.000000000001,1320.999999999998,903.0000000000093,791.9999999999927,-423.0000000000178,-1762.0000000000005,-1635.9999999999957,501.000000000007,862.9999999999916,,-2509.0000000000255
2016.11.11,806.0000000000178,-1456.9999999999973,-717.000000000001,-1389.0000000000068,2320.000000000011,383.99999999998437,-1986.9999999999948,8.999999999992347,183.99999999999528,-495.9999999999964,1912.999999999998,-3140.0000000000095,1259.0000000000005,792.0000000000149,818.0000000000076,-545.0000000000177,-1646.9999999999914,-1565.9999999999882,501.000000000007,929.9999999999864,,-3027.9999999999886
2016.11.11,821.000000000005,-1584.0000000000077,-922.0000000000006,-1519.0000000000036,2322.000000000002,398.9999999999938,-1974.9999999999943,-92.00000000000318,-31.000000000003247,-646.0000000000022,1907.9999999999986,-3270.0000000000173,1155.9999999999918,594.0000000000057,397.0000000000029,-872.0000000000061,-1631.0000000000002,-1503.9999999999907,535.0000000000077,889.9999999999908,,-5024.000000000031
2016.11.11,725.0000000000201,-1561.9999999999968,-827.0,-1452.0000000000089,2217.0000000000023,392.9999999999989,-1778.000000000006,-63.00000000000195,63.00000000000195,-583.9999999999957,1868.9999999999984,-3207.000000000004,939.9999999999977,659.0000000000095,561.9999999999958,-761.0000000000117,-1463.9999999999986,-1271.9999999999914,485.0000000000021,814.999999999988,,-4241.999999999999
2016.11.11,691.0000000000193,-1583.0000000000011,-877.0000000000056,-1429.0000000000025,2234.0000000000027,418.9999999999916,-1846.0000000000036,-78.00000000000028,24.999999999997247,-541.0000000000026,1881.9999999999948,-3219.0000000000164,1021.0000000000008,670.9999999999993,523.9999999999911,-586.0000000000198,-1467.9999999999893,-1290.9999999999968,489.0000000000061,778.9999999999964,,-4183.000000000039
2016.11.11,787.0000000000043,-1723.000000000008,-1136.999999999999,-1498.0000000000105,2207.000000000003,364.9999999999931,-1789.0000000000014,-263.0000000000021,-378.00000000000057,-705.9999999999956,1837.9999999999952,-3599.0000000000186,974.9999999999943,229.00000000001253,-327.00000000001063,-1053.000000000015,-1412.9999999999968,-1248.9999999999952,475.0000000000032,516.9999999999897,,-7742.0000000000555
2016.11.11,975.0000000000148,-1622.9999999999966,-1088.0,-1413.0000000000086,2225.9999999999945,344.99999999999534,-1739.0000000000043,-240.00000000000688,-355.0000000000053,-681.9999999999937,1832.9999999999957,-3532.000000000002,993.9999999999998,272.00000000000557,-239.99999999999577,-965.0000000000158,-1274.000000000001,-1009.0000000000003,402.00000000000233,507.9999999999973,,-6605.000000000024
2016.11.11,997.0000000000034,-1496.9999999999927,-875.0000000000035,-1381.00000000001,2296.9999999999936,334.9999999999964,-1742.999999999995,-165.00000000000404,-146.00000000000168,-607.9999999999974,1876.9999999999955,-3462.0000000000095,1081.9999999999936,389.0000000000171,99.00000000000463,-867.0000000000177,-1408.9999999999918,-1125.0,379.0000000000071,590.0000000000016,,-5233.000000000011
2016.11.11,938.0000000000166,-1428.000000000007,-858.9999999999986,-1442.00000000001,2359.0,329.99999999998585,-1801.0000000000018,-53.999999999998494,-12.000000000000899,-615.9999999999943,1878.9999999999973,-3283.0000000000136,1140.9999999999911,583.0000000000002,344.99999999999534,-914.9999999999991,-1469.9999999999989,-1227.9999999999945,619.0000000000028,820.9999999999828,,-4093.0000000000455
2016.11.11,983.0000000000006,-1390.0000000000023,-778.9999999999964,-1371.0,2374.9999999999936,329.99999999998585,-1784.000000000006,-33.000000000005244,39.999999999995595,-576.9999999999942,1890.9999999999982,-3277.0000000000186,1036.9999999999918,625.0000000000089,439.99999999999596,-824.0000000000025,-1528.9999999999964,-1438.999999999993,514.0000000000033,836.9999999999989,,-3931.000000000041
2016.11.11,1005.0000000000115,-1245.0000000000073,-609.9999999999994,-1285.0000000000027,2391.00000000001,339.99999999998477,-1728.999999999999,20.999999999993246,187.9999999999993,-485.99999999999756,1905.0000000000011,-3173.0000000000036,1084.0000000000032,739.0000000000008,720.9999999999939,-632.0000000000103,-1481.9999999999993,-1384.999999999991,526.0000000000042,944.9999999999958,,-2162.0000000000127
2016.11.11,1035.0000000000082,-1285.0000000000027,-614.9999999999989,-1330.0000000000089,2402.9999999999995,329.00000000000153,-1852.0000000000039,0.0,185.99999999999727,-544.0,1909.0000000000052,-3189.0000000000196,1137.0000000000005,687.0000000000153,713.9999999999924,-765.0000000000157,-1544.9999999999875,-1467.9999999999893,553.999999999999,954.9999999999948,,-2684.000000000012
2016.11.11,1046.0000000000136,-1272.0000000000064,-578.0000000000007,-1308.000000000009,2400.0000000000023,302.0000000000023,-1837.9999999999939,-12.000000000000899,195.00000000000074,-514.0000000000033,1898.9999999999952,-3214.000000000006,1213.9999999999986,664.0000000000201,730.0000000000084,-702.0000000000026,-1542.0000000000016,-1477.9999999999945,513.0000000000078,973.0000000000016,,-2521.999999999969
2016.11.11,1084.0000000000182,-1262.0000000000075,-563.0000000000024,-1219.0000000000034,2391.00000000001,292.00000000000335,-1856.9999999999993,-33.000000000005244,202.9999999999976,-466.9999999999952,1878.9999999999973,-3312.0000000000036,1206.0000000000032,580.0000000000027,696.0000000000077,-652.0000000000082,-1540.9999999999968,-1506.0000000000002,419.00000000000273,878.9999999999853,,-2782.9999999999936
2016.11.11,1016.0000000000169,-1266.0000000000116,-549.9999999999949,-1230.0000000000089,2366.0000000000014,326.0000000000041,-1885.000000000005,-4.999999999999449,234.00000000000088,-458.00000000000284,1878.0000000000018,-3191.0000000000105,1170.0000000000018,657.0000000000186,801.0000000000073,-579.0000000000184,-1558.9999999999975,-1515.0000000000005,435.0000000000076,907.9999999999977,,-2446.9999999999914
2016.11.11,1089.0000000000066,-1373.000000000002,-629.9999999999973,-1300.0000000000011,2410.000000000001,326.9999999999884,-1786.0000000000014,-63.00000000000195,133.00000000000534,-519.9999999999983,1910.9999999999961,-3425.0000000000114,1140.9999999999911,548.9999999999995,605.9999999999955,-689.0000000000063,-1487.9999999999995,-1444.9999999999932,472.00000000000574,910.9999999999951,,-3170.000000000028
2016.11.11,1106.000000000007,-1628.9999999999916,-839.0000000000009,-1513.0000000000089,2390.000000000003,327.99999999999494,-2040.9999999999968,-206.00000000000617,-78.00000000000028,-746.9999999999976,1932.999999999996,-3729.0000000000045,1221.999999999994,295.0000000000008,275.9999999999874,-1157.000000000008,-1564.9999999999977,-1425.9999999999877,522.0000000000002,882.9999999999893,,-5975.000000000027
2016.11.11,975.0000000000148,-1702.0000000000034,-880.000000000003,-1586.0000000000095,2316.000000000007,353.99999999998766,-2099.0000000000036,-236.99999999999832,-97.9999999999981,-834.9999999999968,1936.0000000000043,-3675.000000000006,1224.0000000000036,344.00000000001097,289.0000000000059,-1202.000000000014,-1495.999999999995,-1375.9999999999905,587.0000000000042,978.9999999999966,,-6181.999999999983
2016.11.11,1083.0000000000118,-1688.0000000000007,-892.9999999999993,-1558.0000000000039,2312.0000000000027,529.999999999986,-2067.9999999999977,-263.0000000000021,-139.99999999999568,-830.9999999999928,2034.999999999998,-4376.000000000002,911.9999999999919,497.99999999999847,478.0000000000006,-1011.0000000000064,-1459.9999999999936,-1312.9999999999882,626.9999999999998,984.9999999999915,,-6141.000000000001
2016.11.11,1575.0000000000152,-1695.000000000002,-921.0000000000051,-1537.0000000000107,2628.000000000008,574.9999999999922,-1953.9999999999936,-348.9999999999993,-207.00000000000162,-780.9999999999984,2410.9999999999964,-4669.000000000012,739.9999999999949,539.0000000000006,409.99999999999926,-849.0000000000109,-1311.9999999999977,-1131.0000000000002,470.9999999999992,809.9999999999997,,-5246.000000000026
