date,USDCHF,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,empty,sum
2021.07.09,307.99999999999716,-953.9999999999935,880.000000000003,750.0000000000063,-1105.0000000000005,-828.9999999999909,985.0000000000025,-2899.0000000000073,-2028.9999999999918,-2543.0000000000064,1940.9999999999927,-2101.9999999999895,1614.999999999995,,-5981.999999999984
2021.07.09,246.99999999999721,-896.0000000000008,918.0000000000077,791.0000000000084,-1069.9999999999932,-807.0000000000022,949.9999999999953,-2808.0000000000105,-2048.9999999999895,-2534.999999999998,1957.0000000000086,-2077.9999999999886,1582.9999999999984,,-5796.999999999967
2021.07.09,334.9999999999964,-935.0000000000023,774.000000000008,663.0000000000025,-1133.9999999999907,-855.9999999999901,895.0000000000014,-2854.000000000001,-2015.9999999999957,-2570.0000000000055,1727.0000000000118,-2097.999999999999,1460.9999999999986,,-6607.999999999965
2021.07.09,337.99999999999386,-947.9999999999933,733.0000000000059,655.0000000000056,-1150.999999999991,-872.9999999999905,892.9999999999993,-2803.0,-1835.9999999999932,-2532.000000000001,1781.0000000000105,-2103.999999999999,1444.0000000000027,,-6402.999999999951
2021.07.09,456.00000000000085,-947.0000000000027,730.0000000000084,631.0000000000038,-1156.999999999986,-861.0000000000007,922.999999999996,-2824.000000000004,-1838.0000000000064,-2522.000000000002,1794.9999999999911,-2021.9999999999914,1426.9999999999925,,-6209.0
2021.07.09,427.99999999999505,-926.9999999999925,686.0000000000089,629.0000000000018,-1056.9999999999968,-866.0000000000113,864.9999999999935,-2858.000000000005,-1814.0000000000045,-2475.000000000005,1757.0000000000086,-1992.999999999995,1384.0000000000005,,-6241.000000000002
2021.07.09,405.9999999999952,-879.0000000000049,652.0000000000082,571.0000000000103,-1076.9999999999945,-862.0000000000072,829.0000000000019,-2804.0000000000064,-1734.9999999999977,-2445.000000000008,1533.0000000000066,-1989.999999999995,1284.9999999999966,,-6515.9999999999945
2021.07.09,439.0000000000005,-929.000000000002,577.0000000000052,545.0000000000066,-1073.9999999999973,-866.0000000000113,824.999999999998,-2832.999999999997,-1598.9999999999948,-2516.9999999999914,1662.000000000008,-1956.9999999999936,1271.000000000001,,-6455.999999999968
2021.07.09,541.9999999999981,-1045.0000000000018,543.0000000000045,496.00000000000756,-1061.000000000001,-795.9999999999967,802.0000000000027,-3012.0000000000146,-1556.9999999999861,-2707.999999999999,1669.0000000000093,-2094.999999999999,1260.9999999999957,,-6960.999999999981
2021.07.09,524.0000000000023,-1045.9999999999923,534.0000000000011,483.0000000000001,-992.9999999999994,-764.9999999999934,780.9999999999984,-3048.0000000000064,-1672.9999999999911,-2696.9999999999936,1679.0000000000082,-2091.9999999999986,1263.999999999996,,-7048.999999999969
2021.07.09,505.99999999999534,-1027.000000000001,480.0000000000027,421.0000000000047,-936.9999999999878,-766.0,727.9999999999953,-3164.0000000000114,-1655.999999999991,-2644.000000000002,1551.9999999999977,-2021.9999999999914,1221.0000000000036,,-7307.999999999984
2021.07.09,451.0000000000014,-983.0000000000041,456.00000000000085,397.0000000000029,-814.0000000000036,-729.0000000000018,678.9999999999962,-3113.00000000001,-1615.9999999999952,-2612.9999999999986,1448.0000000000048,-1990.9999999999995,1102.0000000000039,,-7326.000000000004
2021.07.09,456.9999999999963,-978.9999999999992,399.0000000000049,324.00000000000205,-743.9999999999891,-706.0000000000066,609.9999999999994,-3054.0000000000014,-1598.9999999999948,-2428.0000000000077,1252.0000000000086,-1861.9999999999948,1073.9999999999982,,-7255.999999999984
2021.07.09,483.0000000000001,-1009.0000000000003,394.00000000000546,315.0000000000097,-653.999999999999,-683.9999999999957,636.9999999999986,-3095.000000000003,-1729.999999999987,-2473.9999999999986,1288.0000000000002,-1868.9999999999998,1106.9999999999993,,-7290.999999999972
2021.07.09,448.9999999999994,-1006.0000000000002,419.00000000000273,339.0000000000004,-651.0000000000016,-663.999999999998,664.9999999999934,-3208.000000000011,-1842.9999999999945,-2517.999999999998,1441.0000000000034,-1862.9999999999995,1129.9999999999955,,-7310.000000000008
2021.07.09,431.99999999999903,-977.9999999999944,413.0000000000078,359.0000000000093,-540.9999999999915,-631.0000000000038,597.9999999999985,-3298.000000000001,-2011.9999999999916,-2513.999999999994,1452.0000000000089,-1858.9999999999945,989.9999999999949,,-7588.999999999953
2021.07.09,374.999999999992,-804.000000000002,359.0000000000093,278.00000000000045,-393.99999999998323,-585.9999999999976,544.0,-3429.0000000000155,-1889.0000000000073,-2520.000000000011,1245.0000000000073,-1699.9999999999886,876.0000000000048,,-7644.999999999992
2021.07.09,443.99999999999994,-875.0,294.00000000000534,266.0000000000107,-686.9999999999932,-655.0000000000056,529.9999999999972,-3506.000000000009,-1909.0000000000052,-2584.0000000000086,1251.000000000002,-1743.9999999999998,891.0000000000053,,-8284.000000000002
2021.07.09,432.9999999999945,-829.9999999999983,317.0000000000006,313.00000000000773,-733.9999999999902,-663.999999999998,531.0000000000036,-2865.0000000000064,-1514.9999999999998,-2300.9999999999973,1306.000000000007,-1622.0,861.0000000000042,,-6769.999999999972
2021.07.09,434.000000000001,-810.0000000000023,362.00000000000676,356.00000000000074,-597.9999999999874,-672.0000000000059,564.9999999999933,-2899.0000000000073,-1583.0000000000011,-2228.0000000000077,1361.9999999999966,-1580.9999999999889,930.9999999999974,,-6361.000000000005
2021.07.09,478.9999999999961,-765.0000000000006,354.0000000000099,319.0000000000026,-533.99999999999,-665.0000000000044,570.0000000000039,-3055.0000000000077,-1634.9999999999864,-2356.0000000000027,1312.000000000002,-1596.999999999994,884.0000000000003,,-6688.999999999971
2021.07.09,507.9999999999973,-765.0000000000006,330.0000000000081,305.0000000000108,-513.9999999999923,-649.999999999995,573.0000000000013,-3079.0000000000095,-1672.0000000000068,-2366.0000000000014,1349.0000000000002,-1586.999999999989,867.0000000000044,,-6700.999999999974
2021.07.09,502.9999999999979,-775.9999999999962,310.0000000000103,264.0000000000087,-424.99999999998647,-635.0000000000077,558.000000000003,-3170.0000000000064,-1798.999999999995,-2299.999999999991,1275.0000000000039,-1543.9999999999968,846.9999999999942,,-6891.999999999962
2021.07.09,507.0000000000019,-781.9999999999965,307.0000000000017,269.00000000000813,-331.999999999999,-622.9999999999958,554.9999999999944,-3254.0000000000014,-1941.9999999999993,-2262.9999999999927,1297.999999999999,-1539.0000000000014,837.9999999999939,,-6960.999999999986
2021.07.09,537.9999999999941,-804.000000000002,300.0000000000003,254.00000000000978,-305.9999999999841,-631.0000000000038,563.9999999999978,-3262.9999999999936,-1943.9999999999902,-2280.9999999999995,1322.000000000001,-1512.0000000000005,847.999999999999,,-6914.999999999972
2021.07.09,542.9999999999935,-792.9999999999922,262.00000000000665,168.00000000000148,-252.99999999999213,-636.9999999999986,549.9999999999949,-3273.000000000015,-1980.000000000004,-2235.000000000009,1140.999999999992,-1466.9999999999986,816.9999999999931,,-7157.000000000029
2021.07.09,575.9999999999987,-792.0000000000016,261.0000000000001,160.00000000000458,-243.99999999999977,-635.9999999999922,556.0000000000009,-3214.000000000006,-1964.9999999999945,-2154.0000000000114,1110.000000000011,-1426.9999999999925,798.0000000000018,,-6970.99999999998
2021.07.09,597.9999999999985,-834.9999999999937,245.0000000000063,156.00000000000057,-283.99999999999534,-662.000000000007,561.9999999999958,-3195.9999999999986,-1933.0000000000068,-2160.999999999991,1123.0000000000073,-1440.9999999999882,808.9999999999975,,-7018.9999999999745
2021.07.09,620.9999999999937,-837.0000000000033,234.00000000000088,159.00000000000912,-282.0000000000045,-666.000000000011,573.0000000000013,-3296.00000000001,-1995.9999999999977,-2181.999999999995,1134.999999999997,-1434.9999999999882,813.0000000000024,,-7159.000000000005
2021.07.09,609.9999999999994,-852.9999999999944,242.00000000000887,171.00000000001003,-228.99999999999034,-669.0000000000085,575.0000000000033,-3279.999999999994,-2054.0000000000005,-2137.9999999999955,1161.9999999999964,-1447.9999999999932,825.0000000000028,,-7085.999999999955
