date,USDJPY,USDCAD,EURCHF,CADCHF,AUDCHF,EURGBP,GBPCAD,EURJPY,EURCAD,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.04.30,1001.9999999999953,-2024.999999999988,394.9999999999898,928.9999999999909,-93.99999999999409,74.99999999999174,1848.9999999999895,-1350.999999999999,2246.999999999999,-845.0000000000068,-1262.0000000000005,1074.9999999999927,774.9999999999924,,2769.999999999953
2021.04.30,998.9999999999952,-2002.9999999999993,496.00000000000756,900.9999999999962,-132.99999999999423,66.99999999999484,1834.9999999999866,-1348.9999999999895,2219.0000000000155,-866.9999999999956,-1265.9999999999911,1031.9999999999995,744.0000000000002,,2675.000000000026
2021.04.30,936.9999999999976,-2058.9999999999886,496.00000000000756,923.9999999999915,-88.99999999999464,100.00000000000009,1805.9999999999966,-1314.9999999999977,2253.000000000016,-893.0000000000105,-1251.0000000000048,1069.9999999999932,773.9999999999969,,2753.000000000003
2021.04.30,945.999999999998,-2031.9999999999893,503.000000000009,934.9999999999969,-114.99999999999844,157.99999999999147,1730.9999999999936,-1221.0000000000036,2300.000000000013,-883.9999999999959,-1212.9999999999939,1053.9999999999993,802.0000000000027,,2964.000000000023
2021.04.30,879.0000000000049,-1979.9999999999818,502.00000000000244,933.9999999999905,-114.99999999999844,207.99999999999707,1717.9999999999973,-1102.9999999999802,2294.000000000018,-890.000000000013,-1137.0000000000005,1117.9999999999968,809.9999999999997,,3238.000000000033
2021.04.30,909.000000000006,-1976.0,384.00000000000654,956.9999999999967,-90.99999999999665,191.99999999999218,1678.0000000000018,-1197.999999999979,2299.0000000000064,-821.000000000005,-1158.0000000000014,1098.9999999999943,827.0,,3101.000000000022
2021.04.30,995.9999999999951,-2086.9999999999945,412.9999999999967,1017.9999999999967,-86.99999999999264,162.99999999999093,1847.999999999983,-1221.99999999998,2360.0000000000064,-719.000000000003,-1115.9999999999995,1183.0000000000007,932.999999999995,,3682.999999999994
2021.04.30,1039.0000000000014,-2074.9999999999823,344.00000000001097,1044.999999999996,-113.99999999999189,-11.00000000000545,1942.9999999999836,-1277.9999999999916,2383.000000000002,-585.9999999999976,-1094.9999999999989,1224.9999999999984,992.9999999999994,,3813.000000000024
2021.04.30,983.9999999999947,-2029.9999999999984,367.99999999999056,1037.9999999999945,-47.9999999999925,-97.00000000000264,2263.9999999999995,-1281.000000000006,2346.0000000000036,-634.0000000000013,-1114.0000000000043,1164.9999999999939,958.9999999999987,,3919.9999999999704
2021.04.30,1030.0000000000011,-2044.9999999999857,414.00000000000324,1043.9999999999893,-76.99999999999375,-71.00000000000995,2217.999999999987,-1263.0000000000052,2398.0000000000114,-678.0000000000008,-1126.0000000000048,1166.999999999996,966.0000000000002,,3976.9999999999873
2021.04.30,1096.0000000000036,-1985.9999999999989,422.9999999999956,1049.0,-173.9999999999964,-50.0000000000056,2265.9999999999905,-1237.9999999999995,2446.000000000015,-663.999999999998,-1106.9999999999993,1217.9999999999968,1009.9999999999998,,4289.000000000004
2021.04.30,1144.0000000000055,-2008.999999999994,414.00000000000324,1035.9999999999925,-225.99999999999287,-34.000000000000696,2227.9999999999854,-1308.9999999999975,2414.000000000005,-344.99999999999534,-974.0000000000038,1344.0000000000007,1163.000000000003,,4846.000000000011
2021.04.30,1350.999999999999,-1739.0000000000016,523.0000000000068,1035.9999999999925,-314.99999999999864,-33.000000000005244,2312.0000000000027,-1169.9999999999875,2532.000000000001,-272.00000000000557,-882.000000000005,1420.9999999999945,1312.9999999999975,,6076.99999999999
2021.04.30,1402.000000000001,-1856.9999999999975,546.000000000002,1033.9999999999905,-303.9999999999932,-26.000000000003798,2483.9999999999973,-1146.9999999999914,2530.00000000001,-181.9999999999933,-834.0000000000032,1507.9999999999982,1371.9999999999955,,6526.000000000012
2021.04.30,1378.0,-1941.9999999999993,550.000000000006,1143.9999999999895,-284.9999999999908,73.00000000000084,2523.9999999999927,-1121.9999999999857,2841.0000000000045,-200.00000000000017,-829.9999999999983,1584.999999999992,1468.0000000000027,,7184.000000000015
2021.04.30,1400.0000000000057,-1954.9999999999957,539.0000000000006,1207.999999999998,-289.9999999999903,73.99999999999629,2686.999999999995,-1104.9999999999898,2929.0000000000036,-205.00000000001074,-822.9999999999933,1683.0000000000011,1529.0000000000025,,7671.000000000023
2021.04.30,1379.000000000005,-1961.999999999997,571.0000000000103,1204.9999999999893,-293.99999999999426,24.999999999997247,2688.999999999986,-1039.999999999992,2959.0000000000005,-221.00000000000452,-795.0000000000017,1703.9999999999943,1529.0000000000025,,7748.999999999996
2021.04.30,1394.0000000000055,-1970.9999999999895,585.9999999999976,1245.9999999999916,-282.99999999999994,-4.999999999999449,2930.9999999999945,-1024.000000000001,3037.000000000001,-246.00000000001288,-787.9999999999967,1727.0000000000007,1579.9999999999925,,8183.9999999999845
2021.04.30,1388.0000000000052,-1926.9999999999898,568.9999999999973,1235.9999999999927,-284.9999999999908,-10.000000000010001,2913.9999999999945,-1014.9999999999864,2994.0000000000077,-178.99999999999582,-769.999999999996,1735.9999999999932,1568.9999999999982,,8220.00000000002
2021.04.30,1388.0000000000052,-2005.9999999999966,567.0000000000064,1262.9999999999918,-297.9999999999983,17.999999999995797,2929.0000000000036,-1043.0000000000064,3029.000000000015,-188.9999999999947,-772.9999999999961,1757.999999999993,1590.0000000000025,,8233.00000000002
2021.04.30,1408.0000000000014,-1962.9999999999814,564.9999999999933,1280.9999999999989,-334.9999999999964,4.999999999999449,3007.9999999999886,-1001.0000000000048,3058.000000000005,-73.99999999999629,-698.9999999999981,1812.0000000000025,1688.0000000000007,,8753.000000000013
2021.04.30,1394.999999999996,-1885.9999999999877,553.0000000000035,1220.9999999999943,-302.9999999999977,14.999999999998348,2881.9999999999845,-987.9999999999995,2973.0000000000036,1.999999999990898,-659.9999999999966,1746.9999999999986,1651.999999999998,,8602.999999999985
2021.04.30,1397.0000000000055,-1960.9999999999905,598.0000000000097,1213.999999999993,-291.99999999999227,21.999999999999797,2807.000000000004,-996.9999999999857,2967.0000000000086,-103.00000000000864,-709.0000000000032,1707.9999999999984,1619.9999999999993,,8271.000000000038
2021.04.30,1415.0000000000064,-1937.9999999999952,615.9999999999943,1179.9999999999923,-276.9999999999939,39.999999999995595,2814.9999999999895,-1012.0000000000005,2968.9999999999995,-114.99999999999844,-710.9999999999985,1644.000000000001,1607.000000000003,,8232.999999999996
