date,USDCHF,GBPCHF,EURGBP,AUDJPY,AUDCAD,empty,sum
2021.02.19,453.0000000000034,-2181.000000000011,-1018.0000000000077,-1510.9999999999957,-790.0000000000018,,-5047.000000000013
2021.02.19,455.0000000000054,-2153.000000000005,-997.9999999999989,-1670.0000000000018,-772.000000000006,,-5138.000000000006
2021.02.19,414.9999999999987,-2139.000000000002,-979.0000000000076,-1670.0000000000018,-790.0000000000018,,-5163.000000000015
2021.02.19,411.0000000000058,-2129.000000000003,-948.0000000000044,-1692.9999999999977,-803.0000000000092,,-5162.000000000009
2021.02.19,385.000000000002,-2105.0000000000014,-936.0000000000035,-1751.0000000000048,-818.0000000000076,,-5225.000000000015
2021.02.19,438.00000000000506,-2171.000000000012,-950.0000000000064,-1757.000000000005,-774.000000000008,,-5214.000000000026
2021.02.19,494.00000000000557,-2292.000000000005,-995.0000000000015,-1739.0000000000043,-877.0000000000056,,-5409.000000000011
2021.02.19,552.0000000000081,-2310.000000000012,-1040.0000000000075,-1632.000000000005,-853.0000000000038,,-5283.00000000002
2021.02.19,633.0000000000058,-2371.000000000012,-1070.0000000000043,-1652.000000000001,-856.0000000000013,,-5316.000000000012
2021.02.19,644.0000000000001,-2340.0000000000086,-1058.0000000000034,-1603.999999999999,-814.0000000000036,,-5172.000000000015
2021.02.19,629.0000000000018,-2303.999999999995,-1021.0000000000052,-1581.9999999999936,-866.0000000000001,,-5143.999999999992
2021.02.19,600.0000000000006,-2292.000000000005,-1019.9999999999986,-1594.9999999999989,-894.0000000000059,,-5201.000000000007
2021.02.19,592.9999999999991,-2232.999999999996,-992.000000000004,-1597.999999999999,-887.0000000000044,,-5117.000000000005
2021.02.19,619.0000000000028,-2248.0000000000055,-987.0000000000045,-1593.0000000000036,-919.0000000000032,,-5128.000000000015
2021.02.19,602.999999999998,-2222.0000000000127,-985.0000000000025,-1590.999999999994,-921.0000000000051,,-5116.000000000016
