date,USDCHF,GBPUSD,EURUSD,EURCHF,CADCHF,NZDCHF,GBPJPY,GBPAUD,EURCAD,EURAUD,EURNZD,AUDJPY,empty,sum
2017.06.23,310.9999999999946,-380.9999999999869,-53.00000000001415,-524.9999999999977,-513.9999999999923,146.99999999999713,133.00000000000978,-897.9999999999987,-743.9999999999891,-1061.9999999999852,472.00000000000574,-57.00000000000216,,-3170.999999999959
2017.06.23,278.9999999999959,-447.99999999998175,-80.99999999999774,-514.9999999999987,-522.9999999999957,190.99999999999673,80.99999999998886,-767.0000000000066,-756.0000000000011,-971.9999999999951,543.0000000000045,-49.99999999999716,,-3017.9999999999877
2017.06.23,273.000000000001,-452.99999999999227,-93.00000000000975,-494.9999999999788,-478.9999999999961,246.99999999999721,87.99999999999386,-625.9999999999932,-693.9999999999947,-919.0000000000032,645.999999999991,0.0,,-2504.999999999985
2017.06.23,251.99999999999667,-563.9999999999867,-112.000000000001,-504.9999999999999,-468.00000000000176,241.00000000000233,26.999999999986812,-639.0000000000118,-669.9999999999928,-885.9999999999868,594.99999999999,18.000000000000682,,-2711.0000000000045
2017.06.23,258.9999999999981,-543.999999999989,-90.00000000001229,-484.9999999999799,-475.99999999999864,192.99999999999872,-15.00000000001478,-568.9999999999973,-710.999999999995,-936.0000000000035,529.0000000000017,-16.000000000005343,,-2860.9999999999973
2017.06.23,266.999999999995,-510.99999999999477,-77.00000000001594,-489.99999999999045,-466.9999999999952,163.99999999999747,49.99999999998295,-598.0000000000097,-697.9999999999986,-944.9999999999958,449.9999999999948,4.9999999999954525,,-2850.0000000000346
2017.06.23,280.00000000000244,-463.9999999999977,-69.00000000000794,-480.99999999999807,-452.99999999999227,163.99999999999747,93.99999999999409,-639.0000000000118,-688.9999999999841,-967.9999999999911,458.00000000000284,9.000000000000341,,-2757.999999999986
2017.06.23,285.9999999999974,-501.9999999999802,-72.0000000000054,-488.9999999999839,-459.99999999999375,200.99999999999562,30.000000000001137,-625.9999999999932,-671.9999999999837,-973.0000000000016,550.000000000006,-25.99999999999625,,-2752.9999999999377
2017.06.23,273.9999999999965,-500.9999999999959,-76.0000000000094,-492.9999999999879,-458.00000000000284,173.9999999999964,-3.9999999999906777,-700.0000000000117,-690.9999999999972,-997.0000000000034,469.99999999999267,-82.99999999999841,,-3085.000000000012
2017.06.23,269.9999999999925,-472.9999999999901,-82.00000000000429,-484.9999999999799,-458.00000000000284,153.99999999999858,18.000000000000682,-717.000000000012,-686.9999999999932,-1003.9999999999827,422.9999999999956,-73.0000000000075,,-3113.9999999999854
2017.06.23,256.99999999999613,-518.9999999999806,-80.99999999999774,-496.99999999999187,-463.0000000000023,104.00000000000409,49.000000000006594,-751.9999999999972,-676.9999999999943,-1029.9999999999975,363.9999999999866,-69.00000000000261,,-3313.999999999971
2017.06.23,231.99999999999886,-539.999999999985,-123.00000000000644,-566.9999999999842,-532.9999999999945,31.000000000003247,-144.00000000000546,-717.000000000012,-705.0000000000001,-1027.9999999999845,404.0000000000044,-224.00000000000375,,-3913.999999999969
