date,USDCAD,AUDUSD,NZDUSD,GBPJPY,EURJPY,CADJPY,NZDJPY,AUDCAD,empty,sum
2019.01.17,-79.00000000000685,-413.99999999999216,-522.0000000000002,1037.0000000000061,-49.000000000006594,487.000000000009,-134.00000000000034,-577.9999999999897,,-251.99999999998067
2019.01.17,-77.00000000001594,-412.9999999999967,-510.99999999999477,1069.0000000000168,-22.00000000000557,505.00000000000966,-120.99999999999511,-578.9999999999961,,-148.99999999997772
2019.01.17,-91.00000000001884,-386.9999999999929,-524.9999999999977,1024.000000000001,-72.00000000000273,444.0000000000026,-194.99999999999318,-495.9999999999964,,-297.99999999999824
2019.01.17,-118.00000000001809,-452.99999999999227,-561.0000000000003,899.0000000000009,-142.00000000001012,403.0000000000058,-243.99999999999977,-570.9999999999993,,-787.0000000000132
2019.01.17,-111.00000000001664,-452.99999999999227,-541.9999999999981,866.0000000000139,-212.0000000000033,373.00000000000466,-266.00000000000534,-563.9999999999978,,-908.9999999999948
2019.01.17,-90.00000000001229,-379.9999999999915,-524.0000000000023,861.9999999999948,-211.00000000001273,380.00000000000966,-257.000000000005,-504.9999999999999,,-725.0000000000192
2019.01.17,-176.00000000002058,-486.999999999993,-685.9999999999977,772.9999999999961,-285.0000000000108,262.00000000000045,-483.0000000000041,-578.9999999999961,,-1661.0000000000257
2019.01.17,-199.00000000001583,-510.99999999999477,-641.0000000000027,843.0000000000177,-283.00000000000125,270.00000000001023,-426.00000000000193,-578.9999999999961,,-1525.9999999999845
2019.01.17,-206.00000000001728,-447.99999999999284,-608.9999999999928,802.9999999999973,-253.0000000000001,323.99999999999807,-334.99999999999375,-494.9999999999899,,-1218.9999999999914
2019.01.17,-216.00000000001617,-448.9999999999994,-630.9999999999927,841.0000000000082,-218.00000000000352,340.0000000000034,-334.99999999999375,-483.0000000000001,,-1150.999999999994
