date,USDCHF,EURUSD,USDJPY,AUDUSD,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPAUD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2020.12.04,-1290.0000000000023,-1852.000000000009,-166.00000000001103,-495.000000000001,85.99999999998609,-1762.999999999991,-207.00000000000162,-536.0000000000032,1132.9999999999814,655.0000000000056,-831.9999999999936,-334.0000000000032,361.9999999999957,-279.99999999999136,,-5519.000000000038
2020.12.04,-1274.0000000000084,-1848.0000000000052,-164.00000000000148,-512.9999999999968,95.999999999985,-1745.999999999995,-195.00000000000074,-545.0000000000066,1132.000000000005,619.9999999999983,-831.9999999999936,-335.00000000000796,348.9999999999993,-278.9999999999848,,-5534.000000000013
2020.12.04,-1297.999999999999,-1875.0000000000045,-162.00000000000614,-461.99999999999574,85.99999999998609,-1748.9999999999952,-213.99999999999199,-577.0000000000052,1114.0000000000043,703.9999999999935,-808.9999999999975,-277.000000000001,404.0000000000044,-282.9999999999888,,-5397.999999999997
2020.12.04,-1291.0000000000089,-1853.0000000000157,-154.00000000001057,-463.9999999999977,81.9999999999821,-1774.9999999999914,-215.99999999999397,-577.0000000000052,1094.9999999999989,648.9999999999885,-834.0000000000032,-320.99999999999795,402.00000000000233,-273.9999999999965,,-5531.000000000048
2020.12.04,-1299.0000000000057,-1872.000000000007,-115.0000000000091,-480.0000000000027,87.99999999999919,-1807.0000000000023,-205.99999999999508,-575.9999999999987,1169.9999999999875,645.0000000000067,-855.9999999999945,-359.99999999999943,399.0000000000049,-236.99999999999832,,-5506.0000000000155
2020.12.04,-1281.00000000001,-1844.0000000000011,-84.00000000000318,-466.9999999999952,87.99999999999919,-1843.0000000000036,-202.9999999999976,-585.9999999999976,1168.0000000000064,604.0000000000045,-882.9999999999956,-358.0000000000041,388.9999999999949,-254.999999999983,,-5554.9999999999845
2020.12.04,-1310.0,-1910.9999999999961,-88.99999999999864,-458.00000000000284,89.99999999999008,-1917.9999999999923,-202.9999999999976,-599.0000000000051,1179.000000000002,634.0000000000013,-929.9999999999926,-418.00000000000637,404.99999999999983,-242.99999999999324,,-5770.999999999993
2020.12.04,-1336.9999999999993,-1974.000000000009,-141.00000000000534,-519.9999999999983,102.99999999998644,-1899.9999999999914,-204.99999999999963,-609.000000000004,1221.0000000000036,651.9999999999859,-918.9999999999969,-406.0000000000059,407.0000000000018,-209.9999999999991,,-5838.000000000032
2020.12.04,-1349.0000000000002,-1978.0000000000132,-157.0000000000107,-541.9999999999981,119.99999999998678,-1843.999999999994,-191.99999999999218,-578.0000000000007,1247.9999999999905,695.9999999999856,-893.0000000000007,-394.00000000000546,373.99999999999653,-227.99999999998377,,-5717.000000000041
2020.12.04,-1358.0000000000036,-2005.0000000000123,-170.0000000000017,-519.0000000000028,124.99999999999733,-1849.9999999999943,-207.99999999999707,-641.9999999999982,1204.0000000000077,628.0000000000064,-902.000000000001,-377.00000000000955,400.9999999999958,-265.99999999998846,,-5939.000000000002
2020.12.04,-1330.0000000000089,-1998.9999999999952,-139.00000000001,-504.00000000000443,150.99999999999002,-1848.9999999999895,-225.99999999999287,-736.9999999999987,1050.9999999999877,455.0000000000054,-893.0000000000007,-353.00000000000864,368.00000000000165,-268.0000000000016,,-6273.0000000000255
2020.12.04,-1336.0000000000039,-2056.000000000013,-100.99999999999909,-531.9999999999991,165.9999999999995,-1897.9999999999961,-217.99999999999596,-717.9999999999964,1085.9999999999843,495.000000000001,-917.9999999999922,-404.0000000000106,344.99999999999534,-334.9999999999964,,-6424.000000000023
2020.12.04,-1304.0000000000052,-2066.0000000000123,-102.00000000000387,-510.99999999999477,215.99999999999397,-1914.999999999992,-218.99999999999142,-928.0000000000066,906.9999999999823,356.00000000000074,-933.9999999999975,-320.0000000000074,378.00000000000057,-349.99999999998363,,-6792.0000000000155
2020.12.04,-1304.0000000000052,-2107.0000000000146,-26.00000000001046,-402.9999999999978,244.9999999999841,-1935.0000000000023,-222.99999999999542,-934.0000000000015,1018.0000000000007,478.999999999985,-929.000000000002,-263.00000000000523,475.0000000000032,-393.99999999998323,,-6301.0000000000455
2020.12.04,-1281.00000000001,-2133.0000000000073,-67.00000000000728,-470.9999999999992,280.9999999999979,-1911.0000000000014,-196.99999999999162,-858.0000000000032,1090.0000000000034,539.0000000000006,-968.0000000000035,-325.00000000000284,451.0000000000014,-414.9999999999876,,-6265.000000000009
2020.12.04,-1291.0000000000089,-2114.000000000016,-66.0000000000025,-443.0000000000045,257.99999999998045,-1902.9999999999916,-219.99999999999798,-762.0000000000072,1215.9999999999798,761.999999999996,-918.9999999999969,-286.00000000000136,451.9999999999969,-364.9999999999931,,-5681.000000000066
2020.12.04,-1334.0000000000018,-2173.0000000000027,-11.00000000000989,-429.0000000000016,295.99999999998516,-1984.9999999999995,-246.00000000000176,-809.9999999999997,1263.9999999999816,794.9999999999901,-959.0000000000032,-314.00000000000716,439.99999999999596,-360.0000000000048,,-5826.000000000079
2020.12.04,-1340.000000000008,-2157.000000000009,-37.00000000000614,-443.99999999999994,271.99999999998334,-1980.9999999999945,-241.00000000000233,-736.9999999999987,1377.999999999986,929.9999999999864,-938.999999999993,-310.0000000000023,431.0000000000036,-331.999999999999,,-5507.0000000000555
2020.12.04,-1419.999999999999,-2159.0,-35.0000000000108,-436.9999999999985,177.99999999998929,-2045.9999999999923,-305.99999999999517,-736.9999999999987,1372.9999999999905,907.9999999999977,-951.9999999999982,-320.0000000000074,458.00000000000284,-348.9999999999993,,-5844.00000000002
2020.12.04,-1508.0000000000093,-2146.0000000000036,-73.99999999999807,-453.99999999999886,70.99999999999883,-2128.0,-341.0000000000024,-694.0000000000057,1359.9999999999852,862.9999999999916,-938.0000000000024,-302.0000000000067,480.99999999999807,-354.9999999999942,,-6165.000000000047
2020.12.04,-1467.0000000000073,-2097.0000000000155,-52.00000000000671,-449.9999999999948,9.999999999998899,-2122.9999999999905,-324.9999999999975,-609.9999999999994,1457.9999999999984,1021.0000000000052,-954.9999999999983,-302.0000000000067,465.0000000000043,-339.99999999998477,,-5766.999999999994
2020.12.04,-1431.0000000000045,-2015.9999999999957,-31.00000000000591,-390.99999999999693,36.999999999998145,-2090.0000000000036,-312.9999999999966,-580.9999999999982,1429.000000000002,1021.0000000000052,-977.9999999999944,-254.0000000000049,495.9999999999964,-350.9999999999902,,-5452.999999999988
2020.12.04,-1443.0000000000055,-2107.0000000000146,-171.00000000000648,-476.9999999999941,50.99999999997884,-2010.9999999999957,-313.99999999999204,-562.0000000000069,1295.9999999999923,1014.0000000000038,-1149.9999999999914,-277.000000000001,554.9999999999944,-478.0000000000006,,-6074.000000000038
2020.12.04,-1492.9999999999998,-2075.0000000000045,-97.99999999999898,-543.0000000000045,21.999999999988695,-2069.999999999993,-141.00000000000225,-350.00000000000585,1731.9999999999993,1302.9999999999875,-1150.9999999999964,-325.00000000000284,615.9999999999943,-448.9999999999883,,-5022.000000000026
2020.12.04,-1497.0000000000039,-2117.000000000013,-99.00000000000375,-588.9999999999951,14.999999999987246,-2170.000000000002,-163.99999999999747,-275.000000000003,1983.000000000004,1360.0000000000057,-1256.999999999991,-412.00000000000614,580.9999999999982,-434.9999999999854,,-5076.000000000006
2020.12.04,-1470.0000000000045,-2066.0000000000123,12.000000000000455,-571.9999999999948,9.999999999998899,-2197.999999999993,-60.99999999999994,-343.9999999999999,1848.9999999999895,1156.999999999986,-1363.99999999999,-415.00000000000625,627.9999999999952,-495.000000000001,,-5329.000000000032
2020.12.04,-1358.0000000000036,-1929.000000000003,85.99999999999852,-544.9999999999955,31.999999999987594,-2168.999999999997,25.00000000000835,-446.00000000000193,1701.9999999999982,814.0000000000036,-1480.000000000004,-384.00000000000034,724.0000000000024,-560.9999999999893,,-5488.999999999995
2020.12.04,-1299.0000000000057,-1863.0000000000146,167.99999999999216,-551.0000000000015,52.99999999999194,-2135.9999999999955,82.00000000000429,-457.0000000000074,1736.9999999999948,686.9999999999932,-1490.9999999999995,-433.9999999999975,727.9999999999953,-560.9999999999893,,-5337.000000000038
2020.12.04,-1294.0000000000064,-1849.9999999999961,134.9999999999909,-575.9999999999987,45.99999999999049,-2084.9999999999936,121.99999999999989,-362.00000000000676,1810.0000000000023,771.9999999999949,-1469.9999999999989,-407.0000000000107,724.0000000000024,-609.9999999999994,,-5045.000000000029
2020.12.04,-1331.9999999999998,-1855.0000000000066,101.99999999998965,-583.0000000000002,19.999999999997797,-2110.99999999999,70.0000000000034,-436.00000000000307,1676.9999999999925,680.9999999999983,-1444.9999999999932,-350.0000000000085,719.000000000003,-700.999999999996,,-5544.000000000013
2020.12.04,-1363.0000000000032,-1903.0000000000102,91.99999999999875,-546.000000000002,26.999999999999247,-2116.99999999999,86.0000000000083,-441.0000000000025,1710.9999999999843,808.9999999999931,-1465.999999999994,-279.0000000000106,761.0000000000006,-705.9999999999844,,-5335.000000000014
2020.12.04,-1347.0000000000093,-1897.0000000000152,81.99999999999363,-607.0000000000019,7.999999999985796,-2106.999999999999,80.00000000000229,-409.99999999999926,1706.9999999999936,771.9999999999949,-1465.0000000000034,-314.00000000000716,719.9999999999984,-717.9999999999964,,-5496.000000000062
2020.12.04,-1353.9999999999995,-1917.9999999999975,75.9999999999934,-612.9999999999969,18.999999999991246,-2106.999999999999,148.99999999999915,-397.0000000000029,1756.0000000000002,771.9999999999949,-1500.9999999999905,-308.00000000000693,765.0000000000045,-695.9999999999856,,-5356.999999999995
2020.12.04,-1355.0000000000061,-1859.0000000000107,103.9999999999992,-588.9999999999951,-20.000000000020002,-2125.9999999999905,161.00000000000003,-609.000000000004,1382.000000000005,300.99999999999574,-1524.9999999999914,-314.00000000000716,809.0000000000042,-685.0000000000023,,-6325.000000000024
2020.12.04,-1343.0000000000052,-1817.000000000002,96.9999999999942,-570.9999999999993,-37.00000000002035,-2128.0,170.00000000000347,-658.0000000000031,1287.9999999999825,214.00000000000307,-1530.0000000000011,-293.99999999999693,853.0000000000038,-681.9999999999826,,-6438.000000000024
2020.12.04,-1331.9999999999998,-1805.000000000012,101.99999999998965,-565.9999999999999,-20.000000000020002,-2098.9999999999895,182.00000000000438,-626.9999999999998,1290.9999999999968,229.99999999999687,-1549.9999999999973,-278.0000000000058,849.9999999999952,-686.9999999999932,,-6309.000000000035
2020.12.04,-1308.000000000009,-1766.000000000001,117.999999999995,-529.9999999999972,-116.00000000000499,-2072.999999999993,221.99999999999997,-619.9999999999983,1242.999999999995,218.99999999999142,-1573.9999999999982,-311.9999999999976,919.9999999999986,-639.9999999999961,,-6217.000000000016
2020.12.04,-1231.0000000000043,-1697.0000000000152,152.9999999999916,-507.9999999999973,-32.0000000000098,-2018.9999999999914,265.99999999999955,-563.9999999999978,1313.999999999993,319.999999999987,-1613.99999999999,-302.99999999999727,951.9999999999973,-634.9999999999856,,-5598.000000000022
2020.12.04,-1179.0000000000077,-1607.000000000003,180.99999999999739,-473.99999999999665,-46.0000000000127,-1968.0000000000036,253.0000000000032,-526.0000000000042,1299.0000000000066,296.9999999999917,-1543.9999999999968,-317.0000000000073,905.0000000000002,-590.0000000000016,,-5316.000000000036
