date,AUDUSD,GBPCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,empty,sum
2017.01.27,168.99999999999693,1919.9999999999884,-895.0000000000014,1458.999999999999,2825.9999999999936,-1.999999999990898,,5476.999999999985
2017.01.27,217.99999999999596,1908.999999999983,-909.0000000000042,1444.000000000001,2820.999999999998,-52.99999999999194,,5429.999999999983
2017.01.27,219.99999999999798,1872.9999999999914,-914.0000000000038,1432.0,2823.0000000000073,-161.99999999999548,,5271.999999999997
2017.01.27,246.99999999999721,1721.999999999979,-904.0000000000048,1336.0000000000039,2752.0000000000095,-339.99999999998477,,4813.000000000001
2017.01.27,200.99999999999562,1786.999999999983,-904.0000000000048,1356.0000000000016,2814.9999999999977,-225.99999999999287,,5028.99999999998
2017.01.27,245.99999999999068,1777.9999999999907,-880.9999999999984,1355.0000000000061,2842.999999999989,-326.9999999999884,,5013.99999999999
2017.01.27,241.99999999999778,1907.9999999999986,-923.0000000000072,1405.0000000000007,2937.999999999988,-323.99999999999096,,5245.999999999987
2017.01.27,175.99999999999838,1684.999999999981,-946.9999999999978,1251.000000000002,2784.9999999999964,-387.000000000004,,4562.999999999976
2017.01.27,229.99999999999687,1669.9999999999936,-939.0000000000009,1217.0000000000014,2746.000000000009,-434.000000000001,,4489.999999999999
2017.01.27,256.99999999999613,1760.9999999999905,-865.0000000000047,1263.000000000003,2938.9999999999927,-255.99999999998957,,5098.999999999987
2017.01.27,206.99999999999054,1654.0,-873.999999999997,1222.000000000001,2753.999999999991,-319.0000000000026,,4643.999999999983
2017.01.27,178.00000000000037,1524.9999999999986,-916.0000000000057,1161.000000000001,2572.0000000000027,-463.9999999999977,,4055.9999999999995
2017.01.27,182.99999999999983,1534.9999999999975,-885.999999999998,1148.0000000000045,2594.999999999999,-536.9999999999875,,4038.0000000000155
2017.01.27,176.99999999999383,1418.9999999999925,-844.0000000000003,1075.0000000000036,2514.00000000001,-615.9999999999943,,3725.0000000000055
2017.01.27,152.99999999999204,1452.9999999999932,-829.9999999999974,1104.000000000005,2591.000000000008,-483.99999999999557,,3987.0000000000055
2017.01.27,96.99999999999153,1428.9999999999914,-899.0000000000053,1091.0000000000086,2652.999999999992,-490.999999999997,,3879.9999999999814
2017.01.27,87.99999999999919,1643.9999999999789,-941.000000000003,1231.9999999999998,2789.999999999992,-378.999999999996,,4433.99999999997
2017.01.27,81.9999999999932,1591.9999999999934,-948.0000000000044,1210.0,2802.9999999999973,-426.9999999999996,,4311.99999999998
2017.01.27,-38.0000000000047,1524.9999999999986,-967.0000000000067,1112.0000000000018,2473.9999999999895,-470.9999999999992,,3634.999999999979
2017.01.27,-197.00000000000273,1441.9999999999877,-994.000000000006,1070.0000000000043,2799.0000000000064,-412.9999999999967,,3706.9999999999923
2017.01.27,-101.00000000000664,1578.999999999997,-1009.9999999999998,1205.0000000000005,2991.99999999999,-92.00000000000318,,4572.999999999978
2017.01.27,-82.99999999999974,1539.999999999986,-1014.0000000000038,1135.0000000000082,2896.9999999999914,-146.00000000000168,,4328.99999999998
2017.01.27,-101.00000000000664,1419.999999999999,-1014.9999999999992,1085.0000000000027,2806.999999999988,-183.99999999998417,,4011.9999999999995
2017.01.27,-51.000000000001044,1342.9999999999832,-951.9999999999973,1050.0000000000066,2598.000000000013,-462.9999999999912,,3525.000000000013
2017.01.27,35.999999999991594,1370.9999999999889,-851.0000000000017,1094.0000000000061,2688.9999999999927,-546.000000000002,,3792.9999999999764
2017.01.27,36.999999999998145,1366.0000000000005,-848.0000000000043,1087.0000000000045,2704.0000000000077,-581.9999999999936,,3764.0000000000127
2017.01.27,24.999999999997247,1474.9999999999818,-866.0000000000001,1180.0000000000032,2888.0000000000055,-265.0000000000041,,4436.999999999984
2017.01.27,57.99999999999139,1529.9999999999868,-853.0000000000038,1204.000000000005,2919.9999999999873,-102.99999999998644,,4755.999999999981
2017.01.27,65.99999999999939,1560.9999999999902,-895.0000000000014,1218.000000000008,2914.999999999992,-82.99999999998863,,4782.0
2017.01.27,26.999999999999247,1604.9999999999898,-923.0000000000072,1239.0000000000011,2913.9999999999873,87.99999999999919,,4949.99999999997
2017.01.27,6.999999999990347,1580.999999999988,-904.0000000000048,1229.0000000000023,2925.9999999999877,68.00000000000139,,4906.999999999965
2017.01.27,7.9999999999968985,1594.999999999991,-919.0000000000032,1206.000000000007,2943.000000000012,102.00000000000209,,4935.0000000000055
2017.01.27,7.9999999999968985,1532.9999999999843,-914.0000000000038,1161.000000000001,2856.999999999999,66.00000000001049,,4710.999999999988
2017.01.27,30.999999999992145,1505.9999999999852,-907.9999999999977,1179.0000000000077,2824.0000000000123,116.00000000000499,,4748.000000000005
2017.01.27,40.99999999999105,1461.9999999999854,-921.0000000000051,1143.0000000000052,2712.9999999999936,92.00000000000318,,4529.9999999999745
